l,p,m,d,t,c
2.0,17650.0,948.0,0.01,135.89,1375.0
4.0,9800.0,2008.0,0.00803,299.79,534.0
4.966,15690.0,4262.0,0.01,246.86,1632.0
6.0,14710.0,1000.0,0.00787,300.05,231.0
0.68,101.3,118.4,0.006,29.9,528.0
2.0,16000.0,637.0,0.01,192.33,889.0
5.0,7020.0,4004.0,0.00811,186.96,1514.0
0.914,7030.0,3756.0,0.0128,243.22,3378.0
10.94,13720.0,2030.0,0.00805,239.7,317.0
2.0,3089.0,994.0,0.01,118.63,2011.0
2.007,6960.0,1174.0,0.00935,208.27,1830.0
3.048,7101.6,957.5,0.00932,274.98,841.712
3.048,6929.2,2062.8,0.00932,224.56,1459.599
3.0,9900.0,4003.0,0.00781,176.59,2096.0
0.79,14700.0,1604.0,0.00607,212.03,2193.0
1.645,15690.0,1117.0,0.008,275.16,907.0
3.0,6860.0,1005.0,0.00803,68.98,1369.0
2.0,5880.0,985.0,0.00795,200.02,1465.0
2.007,7030.0,4050.0,0.00558,254.83,1850.0
2.6,9810.0,5305.5,0.0051,203.39,1790.0
2.0,1079.0,2330.0,0.01,53.82,3257.0
4.966,17650.0,779.0,0.01,255.64,373.0
2.0,9810.0,2805.6,0.00805,299.87,1258.0
1.0,12000.0,445.0,0.01,96.5,1898.0
1.0,10000.0,2322.0,0.01,140.61,4431.0
4.0,6860.0,499.0,0.01075,240.1,552.0
1.57,2940.0,2723.0,0.008,194.02,3000.0
3.0,7840.0,3335.0,0.00578,117.73,1929.0
2.6,11760.0,1999.0,0.0077,308.76,744.0
3.12,1048.0,1380.0,0.00777,128.51,861.0
0.5,109.0,149.0,0.006,31.18,790.0
1.359,7030.0,4050.0,0.00935,281.26,2380.0
0.96,2432.0,292.0,0.0129,64.76,2017.0
4.877,8401.0,945.6,0.0126,215.17,821.1
4.547,6895.0,4027.3,0.00617,254.63,1061.2
3.0,14000.0,977.0,0.01001,231.14,777.0
1.25,3040.0,1491.0,0.01,125.19,3508.0
6.0,14710.0,3010.0,0.00787,219.22,898.0
1.0,8000.0,1463.0,0.01,86.93,4118.0
0.78,7850.0,1608.0,0.008,190.36,3226.0
3.0,17650.0,2007.0,0.00781,299.63,833.0
3.0,7850.0,497.2,0.0108,159.85,857.0
0.96,2226.0,1017.0,0.00996,109.47,3483.0
1.57,7850.0,2718.0,0.008,184.23,2630.0
1.57,12750.0,4038.0,0.008,270.26,2257.0
6.0,14120.0,4072.0,0.00778,186.61,1290.0
3.0,13730.0,996.0,0.00799,132.79,914.0
2.0,10000.0,1638.0,0.01,203.87,1878.0
0.5,699.0,202.0,0.008,83.86,1421.0
1.84,13790.0,669.6,0.0095,91.11,1274.62
1.0,714.0,100.0,0.008,58.98,452.0
3.0,17650.0,2002.0,0.0108,301.67,996.0
2.0,16000.0,230.0,0.01,124.68,488.0
1.0,13720.0,464.0,0.01,94.15,1750.0
3.0,12000.0,1891.0,0.01001,300.77,813.0
4.966,14000.0,3883.0,0.01,315.93,894.0
3.0,14000.0,3659.0,0.01001,243.84,1975.0
0.78,4900.0,3206.0,0.008,159.62,4645.0
1.6,14700.0,3994.0,0.008,321.25,1633.0
2.0,14000.0,2586.0,0.01,122.94,3244.0
5.03,12750.0,2715.0,0.008,248.87,768.0
1.75,7028.0,3941.0,0.008,225.95,2448.0
3.0,17650.0,2809.0,0.00803,301.67,1116.0
1.57,17700.0,2690.0,0.008,317.15,1467.0
2.007,7000.0,1012.0,0.00935,207.84,1670.0
1.0,8000.0,2011.0,0.01,98.62,4592.0
1.5,3138.0,293.0,0.0131,29.67,1490.0
2.25,3383.0,980.0,0.0131,55.56,2504.0
3.8,17650.0,6027.0,0.0074,254.17,2058.0
1.0,6860.0,1499.0,0.00581,119.03,3066.0
6.0,6860.0,2004.0,0.00803,222.95,720.0
1.6,14700.0,3218.0,0.008,219.36,2664.0
4.0,9800.0,1499.0,0.00585,78.47,908.0
1.008,6860.0,4000.0,0.00775,209.79,3330.0
0.6,3168.0,932.0,0.00999,97.22,4877.0
6.0,5010.0,1003.7,0.00798,164.67,600.0
1.524,12476.0,1623.1,0.0141,283.8,1530.0
1.5,4021.0,1125.0,0.00998,98.55,2882.0
4.0,13720.0,1010.0,0.01075,78.57,1001.0
1.84,15169.0,2651.4,0.0095,257.78,1943.48
0.6,2883.0,923.0,0.00999,96.13,4808.0
3.179,6482.0,3000.0,0.0151,238.45,1661.0
10.94,6860.0,1008.0,0.00805,241.1,283.0
3.0,19610.0,3335.0,0.00578,116.51,2061.0
0.5,506.0,99.0,0.01,73.0,1028.0
3.0,16000.0,1078.0,0.01001,321.56,470.0
1.25,1147.0,102.0,0.01,36.83,512.0
6.0,13720.0,1537.0,0.01075,320.84,358.0
0.78,2940.0,1617.0,0.008,169.96,4251.0
0.914,6895.0,1423.8,0.0128,237.95,2817.1
3.0,13730.0,500.0,0.00801,125.69,572.0
4.0,18020.0,2515.6,0.00811,256.03,1069.0
4.0,18010.0,6001.4,0.00811,256.57,2331.0
3.0,6963.0,982.0,0.00998,96.05,1495.0
1.0,14000.0,1962.0,0.01,215.54,2932.0
3.658,6757.0,1356.0,0.01262,242.13,1152.4
0.393,490.0,4753.0,0.008,31.83,8369.0
2.54,7850.0,1606.0,0.008,247.99,1160.0
1.0,9810.0,500.0,0.00801,181.66,1420.0
6.0,5880.0,1534.0,0.01075,200.02,828.0
2.6,11790.0,3777.8,0.0077,211.05,1932.0
3.0,9810.0,4004.0,0.00799,234.56,1633.0
2.6,17650.0,2027.0,0.0051,301.67,686.0
3.0,15690.0,498.0,0.0108,260.3,448.0
3.0,5880.0,3335.0,0.00578,139.39,1902.0
2.0,7840.0,4997.0,0.00578,119.86,3180.0
4.0,13720.0,1499.0,0.00585,138.83,723.0
6.0,14710.0,1000.0,0.00787,197.73,402.0
1.93,10343.0,1356.0,0.0128,214.68,1858.0
1.57,9800.0,1601.0,0.008,188.63,2023.0
3.49,14710.0,2004.0,0.008,177.39,1163.0
3.0,17750.0,1984.0,0.00781,196.62,1348.0
4.966,7000.0,3692.0,0.01,264.03,1198.0
1.524,11063.0,2712.0,0.0141,301.75,1507.9
1.524,12407.0,1012.9,0.0141,311.81,1028.4
2.0,8000.0,2446.0,0.01,197.84,2345.0
3.49,9810.0,2004.0,0.008,94.83,1551.0
2.0,11760.0,1454.0,0.01,114.0,2077.0
2.0,12000.0,1759.0,0.01,127.66,2343.0
3.0,13730.0,1009.0,0.00801,307.96,453.0
1.5,2412.0,817.0,0.0131,47.77,3047.0
1.57,17700.0,501.0,0.008,244.85,622.0
1.0,17650.0,3353.0,0.00581,301.67,2223.0
6.0,14000.0,750.6,0.00798,236.34,286.0
1.0,13720.0,3353.0,0.00581,137.89,4460.0
1.829,205.0,299.7,0.0093,82.59,665.0
3.0,9810.0,2000.0,0.00801,133.06,1566.0
1.65,17650.0,1487.0,0.008,269.52,1186.0
0.78,12750.0,1005.0,0.008,300.75,1288.0
5.34,15690.0,2283.0,0.0082,270.54,657.0
1.829,122.0,119.3,0.0093,70.06,328.0
0.6,1491.0,443.0,0.00999,51.59,3390.0
4.0,11760.0,4992.0,0.00585,118.04,1942.0
1.57,12750.0,4038.0,0.008,290.66,1884.0
6.0,19610.0,995.0,0.01075,259.99,402.0
2.0,17650.0,5082.0,0.00578,240.74,2726.0
0.91,6895.0,5261.0,0.00622,240.28,3713.0
0.393,1010.0,4888.0,0.008,90.39,7661.0
6.0,14700.0,1001.0,0.016,292.0,459.0
2.5,6963.0,1406.0,0.00998,122.41,2014.0
2.08,3491.0,603.0,0.00776,99.14,1153.0
0.792,9800.0,2698.0,0.00607,198.8,3280.0
1.0,13730.0,1513.9,0.0108,160.26,3261.0
2.438,6893.0,5627.4,0.0102,204.84,2817.1
1.5,1177.0,542.0,0.0131,37.34,2085.0
6.0,14710.0,1508.0,0.00787,321.16,276.0
5.0,9800.0,1010.0,0.01075,219.26,629.0
3.658,5161.0,2051.7,0.0134,243.13,1483.1
3.8,15690.0,1511.0,0.0104,261.33,721.0
0.8,806.0,100.0,0.006,27.55,405.0
2.0,5880.0,1996.0,0.0108,260.28,1907.0
6.0,17700.0,1573.0,0.011,270.56,563.0
6.0,17850.0,1012.0,0.00778,275.71,300.0
1.0,17650.0,2000.0,0.008,113.07,3570.0
2.0,9800.0,1719.0,0.01,141.19,2277.0
6.0,11760.0,1919.0,0.0151,279.51,748.0
1.0,6860.0,980.0,0.008,269.13,2120.0
3.0,6860.0,4000.0,0.00796,220.99,1866.0
3.048,13755.1,1025.3,0.00932,274.38,613.473
3.0,11760.0,2011.0,0.0108,239.38,1221.0
4.966,14000.0,1226.0,0.01,315.6,361.0
1.765,307.0,101.0,0.008,65.35,236.0
1.93,10343.0,1206.8,0.0128,236.03,1697.2
0.5,7840.0,1495.0,0.00792,179.32,4396.0
1.84,11032.0,676.4,0.0095,286.67,813.99
6.0,17550.0,1995.0,0.00778,315.0,400.0
5.0,6860.0,1499.0,0.00585,159.37,645.0
1.0,9800.0,1499.0,0.00581,177.44,2313.0
3.0,14000.0,3177.0,0.01001,313.43,1063.0
1.0,9810.0,2002.8,0.0108,239.05,2602.0
0.799,9800.0,5013.0,0.00384,209.09,3561.0
0.799,9800.0,5013.0,0.00384,258.8,2710.0
2.0,15690.0,3441.0,0.00578,220.38,1950.0
3.658,7033.0,5261.3,0.01262,243.67,1995.0
1.0,6963.0,1521.0,0.00998,97.24,3844.0
3.49,7850.0,1000.0,0.008,263.15,634.0
1.0,9810.0,4000.0,0.00801,239.47,2960.0
3.8,19610.0,1014.0,0.0104,223.97,686.0
1.44,294.0,300.0,0.012,26.0,1210.0
0.8,12750.0,4008.0,0.00384,303.77,1816.0
1.57,9800.0,3169.0,0.008,220.14,2324.0
3.0,16000.0,1262.0,0.01001,245.64,843.0
3.0,15690.0,3389.0,0.01001,320.6,1239.0
1.0,11760.0,1005.0,0.00805,280.67,1418.0
1.0,1128.0,646.0,0.00607,55.9,1772.0
1.75,2314.0,779.0,0.0131,45.61,2457.0
2.0,4021.0,2621.0,0.00998,152.47,2972.0
1.8,3005.0,3013.0,0.008,132.24,3226.0
2.5,6963.0,533.0,0.00998,157.81,996.0
0.895,11760.0,1440.0,0.0079,262.78,1872.0
3.0,5000.0,3799.0,0.01001,165.68,2761.0
1.645,19620.0,1861.1,0.00784,348.55,756.0
0.79,14700.0,2699.0,0.00607,255.11,2670.0
1.0,6860.0,1523.0,0.0108,140.24,3570.0
3.0,11760.0,636.0,0.01001,302.71,444.0
0.991,12407.0,1617.7,0.0141,272.7,2160.9
3.0,13720.0,364.0,0.01001,236.78,381.0
3.0,17650.0,1080.0,0.00785,172.91,853.0
4.966,5000.0,4672.0,0.01,242.29,1501.0
4.0,6990.0,752.6,0.00811,185.48,700.0
2.0,13720.0,1495.0,0.00795,197.86,1349.0
3.0,13730.0,1000.0,0.00801,119.76,935.0
1.57,9800.0,4979.0,0.008,299.79,1601.0
1.0,13720.0,1499.0,0.00581,280.49,1276.0
6.0,9810.0,1006.0,0.0078,133.06,500.0
1.0,13730.0,4000.0,0.00796,218.31,4400.0
1.5,2834.0,123.0,0.01,42.28,520.0
3.048,18029.8,1028.0,0.00932,276.63,591.09
1.0,5880.0,962.0,0.01105,260.28,2546.0
3.0,1952.0,1171.0,0.0131,56.91,1970.0
1.25,3197.0,469.0,0.01,72.76,2010.0
0.78,7850.0,4004.0,0.008,246.11,3217.0
10.94,17650.0,2036.0,0.00805,239.6,377.0
1.57,4900.0,2690.0,0.008,214.11,2719.0
4.0,18010.0,1247.0,0.00811,346.36,276.0
1.57,9800.0,3180.0,0.008,299.79,1437.0
1.5,3481.0,429.0,0.0131,37.05,2059.0
3.12,559.0,300.0,0.00776,121.98,366.0
1.0,13720.0,5030.0,0.00581,280.49,3008.0
2.0,9800.0,3441.0,0.00578,118.06,2523.0
6.0,13720.0,1547.0,0.0151,300.99,539.0
1.65,9810.0,4583.3,0.0078,256.22,2270.0
1.0,17650.0,1997.0,0.008,263.36,2210.0
1.0,397.0,151.0,0.008,60.95,582.0
1.57,17700.0,979.0,0.008,285.14,827.0
5.512,6895.0,3959.5,0.00617,259.92,882.0
1.524,11063.0,1015.6,0.0141,263.04,1608.8
2.5,2824.0,514.0,0.0131,40.63,1441.0
3.0,11760.0,1514.0,0.0108,319.02,666.0
0.6,1795.0,232.0,0.00999,40.89,2013.0
3.0,18000.0,751.0,0.00811,256.27,523.0
5.0,13720.0,5054.0,0.00585,117.76,1756.0
3.658,17906.0,2008.7,0.0134,311.97,1053.1
1.57,4900.0,3185.0,0.008,220.23,2820.0
4.966,15690.0,464.0,0.01,246.86,287.0
1.5,4021.0,678.0,0.00998,91.65,2112.0
0.6,1304.0,453.0,0.00999,52.58,3390.0
3.0,9810.0,1001.0,0.00799,153.23,949.0
3.0,14710.0,3010.0,0.00787,178.31,1829.0
1.57,7850.0,3239.0,0.008,199.6,2697.0
3.0,3383.0,376.0,0.0131,46.46,964.0
3.8,19610.0,2943.0,0.0104,319.46,1035.0
1.0,9800.0,962.0,0.01105,197.9,2205.0
1.0,9800.0,1499.0,0.00581,259.82,1744.0
3.0,17650.0,4000.0,0.00801,342.79,1118.0
3.8,9810.0,1686.1,0.0104,204.51,1105.0
3.658,5092.0,2037.0,0.0134,223.7,1611.1
0.78,2940.0,1722.0,0.008,138.65,4604.0
5.372,6750.0,674.0,0.015,230.03,718.0
1.727,6964.0,4190.0,0.00953,198.27,2992.5
3.0,13730.0,1001.0,0.00799,173.25,810.0
2.0,9800.0,985.0,0.00795,159.19,1372.0
3.0,17650.0,995.0,0.0108,178.0,933.0
6.0,10010.0,1004.9,0.00798,211.1,416.0
2.0,7000.0,794.0,0.01,278.5,1173.0
0.79,14700.0,1604.0,0.00607,240.71,1961.0
1.0,13720.0,1313.0,0.01,196.27,2394.0
1.2,294.0,300.0,0.012,60.0,1320.0
1.0,12000.0,913.0,0.01,127.89,2698.0
1.0,7100.0,2225.3,0.00785,78.36,4443.0
2.0,12000.0,4102.0,0.01,232.87,2796.0
2.08,1393.0,952.0,0.00776,138.15,1206.0
3.0,5880.0,3335.0,0.00578,260.28,1164.0
1.65,11790.0,4055.6,0.00792,302.58,1480.0
2.5,2481.0,838.0,0.0131,50.37,2024.0
6.0,12750.0,2179.0,0.011,270.26,616.0
0.96,1226.0,430.0,0.0129,83.5,2424.0
3.0,19610.0,1493.0,0.00578,218.64,743.0
1.524,11063.0,1015.6,0.0141,263.04,1596.2
1.75,2305.0,342.0,0.0131,31.97,1462.0
0.79,2940.0,989.0,0.008,128.79,3571.0
4.0,18010.0,753.4,0.00811,256.57,381.0
6.0,11990.0,5037.6,0.00798,314.2,901.0
2.23,12750.0,1620.0,0.008,199.0,1314.0
3.203,6945.0,1121.0,0.00598,272.16,613.7
1.0,121.0,97.0,0.012,84.36,492.0
3.0,9800.0,1993.0,0.0108,299.79,936.0
1.5,8924.0,294.0,0.00998,95.86,1042.0
5.0,7000.0,750.8,0.00811,275.81,437.0
6.0,11760.0,1528.0,0.01075,157.36,823.0
4.0,9800.0,1499.0,0.00585,260.84,487.0
3.0,7840.0,3335.0,0.00578,240.96,1202.0
3.0,12000.0,662.0,0.01001,220.44,680.0
6.0,6860.0,990.0,0.00803,271.29,430.0
2.0,17650.0,361.0,0.01,101.13,714.0
2.0,12000.0,1243.0,0.01,119.36,1935.0
6.0,6860.0,3359.0,0.00585,200.88,868.0
3.048,11273.0,1033.4,0.00932,279.06,644.682
1.84,13790.0,349.7,0.0095,202.78,643.62
3.658,6612.0,4068.0,0.00922,246.81,1584.9
1.0,13730.0,2018.0,0.008,317.87,1340.0
5.0,12000.0,4010.4,0.00811,314.27,758.0
2.08,941.0,882.0,0.00394,58.8,783.0
6.0,17650.0,499.0,0.01075,321.15,172.0
4.966,17650.0,4662.0,0.01,255.64,1813.0
0.4,7840.0,1632.0,0.00589,73.63,5780.0
3.0,7000.0,527.0,0.01001,186.95,844.0
1.57,14700.0,1601.0,0.008,321.25,817.0
1.0,9810.0,2000.0,0.00796,284.9,1740.0
6.0,13530.0,1999.0,0.00803,214.14,640.0
3.5,8924.0,712.0,0.00998,98.72,967.0
1.0,4021.0,279.0,0.00998,113.73,1469.0
5.0,19610.0,1499.0,0.00585,198.14,493.0
3.49,12750.0,998.0,0.008,184.68,706.0
1.0,10000.0,940.0,0.01,129.07,2787.0
2.0,11760.0,2004.0,0.00795,157.82,1930.0
4.686,4220.0,271.0,0.015,242.62,361.0
3.0,9810.0,500.0,0.00801,289.94,417.0
3.0,4021.0,1023.0,0.00998,98.07,1494.0
2.08,481.0,729.0,0.00993,79.63,1075.0
1.0,1147.0,1531.0,0.00607,57.89,3249.0
1.0,7840.0,1499.0,0.00581,240.12,2114.0
5.34,19610.0,1010.0,0.0082,259.99,372.0
1.5,7100.0,2550.3,0.00393,59.92,2612.0
3.0,6860.0,500.0,0.008,168.38,664.0
6.0,13730.0,1999.0,0.00803,87.54,940.0
3.0,9810.0,1001.0,0.00799,193.71,867.0
4.0,17650.0,4951.0,0.00585,117.13,2324.0
2.0,5880.0,1001.0,0.0108,260.28,1465.0
3.658,6819.0,2684.9,0.01262,234.34,1646.4
0.78,14700.0,1603.0,0.008,219.36,2373.0
6.0,18040.0,1002.0,0.00803,211.83,400.0
0.78,7850.0,1594.0,0.008,109.77,3999.0
4.0,3000.0,1247.4,0.00811,134.25,986.0
5.34,9800.0,1010.0,0.0082,269.88,412.0
6.0,13730.0,2007.0,0.0078,283.67,430.0
3.658,6964.0,2915.4,0.0094,184.72,1679.2
0.96,618.0,493.0,0.00996,60.65,1948.0
0.914,10343.0,2806.9,0.00622,171.48,3880.2
1.0,6860.0,2007.0,0.008,195.73,3220.0
3.0,16000.0,1949.0,0.01001,242.86,1179.0
0.79,12750.0,2708.0,0.00607,221.51,3087.0
2.08,3256.0,915.0,0.00394,49.99,991.0
1.57,14700.0,3180.0,0.008,197.87,2962.0
1.0,17650.0,500.0,0.00801,274.79,800.0
0.914,10343.0,1383.1,0.0128,199.74,2911.7
2.0,6472.0,1214.0,0.00998,164.39,1967.0
4.966,11760.0,941.0,0.01,305.85,314.0
3.658,1746.0,2050.6,0.0134,187.3,1431.4
1.727,7070.0,4050.0,0.01146,278.62,2200.0
2.0,17650.0,1493.0,0.00578,136.36,1322.0
1.5,3197.0,992.0,0.01,125.02,2509.0
3.0,15690.0,1003.0,0.01001,240.88,735.0
1.0,16000.0,496.0,0.01,101.8,1792.0
2.438,119.0,119.3,0.0093,69.33,244.0
3.0,13930.0,3910.0,0.00781,200.83,2070.0
6.0,9810.0,498.0,0.00801,174.55,300.0
2.0,18000.0,1507.1,0.00811,256.9,1140.0
2.75,1245.0,776.0,0.0131,43.15,1464.0
3.49,12750.0,2004.0,0.008,111.89,1386.0
2.0,7840.0,985.0,0.00795,138.96,1593.0
4.0,12020.0,2499.2,0.00811,223.69,1023.0
2.08,1108.0,1029.0,0.00776,126.59,1208.0
0.78,4900.0,3972.0,0.008,193.88,4147.0
3.048,13893.0,2049.3,0.00932,274.59,913.274
1.5,6865.0,2442.0,0.00998,211.39,2475.0
2.0,7000.0,1503.0,0.01,221.04,1901.0
6.0,9800.0,1000.0,0.011,259.82,418.0
1.57,14700.0,1601.0,0.008,240.71,1429.0
5.563,6998.0,5302.0,0.01262,233.97,1916.7
0.35,1590.0,1604.3,0.01,19.0,7420.0
1.0,17650.0,1507.0,0.00805,260.24,1767.0
3.0,9900.0,4026.0,0.00781,298.82,1193.0
4.877,6670.0,1322.2,0.0126,242.01,933.1
0.96,2265.0,528.0,0.0129,96.68,2886.0
1.0,17650.0,502.0,0.008,171.99,1170.0
1.93,7030.0,2739.0,0.0128,144.85,3247.0
4.0,15690.0,1010.0,0.01075,157.89,795.0
2.6,14710.0,4999.0,0.0077,280.73,1907.0
3.66,6870.0,1355.6,0.0126,250.25,1130.0
6.0,9800.0,2705.0,0.011,259.82,852.0
6.0,6860.0,5003.0,0.00585,159.37,1281.0
0.914,7030.0,1952.0,0.0128,231.54,2975.0
1.727,7030.0,998.0,0.01146,210.61,2150.0
3.5,8826.0,1483.0,0.00998,125.93,1480.0
2.5,785.0,740.0,0.01,103.26,1051.0
1.803,13790.0,1357.4,0.01046,301.39,946.5
4.0,13720.0,3308.0,0.00585,56.22,1772.0
1.829,6895.0,4122.2,0.00617,243.64,2228.1
3.0,17650.0,4000.0,0.00801,325.23,1310.0
2.5,6963.0,1230.0,0.00998,86.03,2008.0
3.8,17660.0,2888.9,0.0104,249.6,1465.0
3.0,13730.0,1009.0,0.00801,190.68,759.0
0.25,14710.0,1990.0,0.00782,177.39,6383.0
3.0,13630.0,1955.0,0.00781,298.88,681.0
1.0,6963.0,550.0,0.00998,128.54,2340.0
1.57,9800.0,2223.0,0.008,120.9,2935.0
0.78,7850.0,3885.0,0.008,230.83,3630.0
1.0,13720.0,2105.0,0.01,196.27,3392.0
1.57,17700.0,2696.0,0.008,328.28,1323.0
6.0,9900.0,1033.0,0.00778,234.32,380.0
3.49,12750.0,2004.0,0.008,230.69,914.0
0.6,3197.0,879.0,0.00999,95.89,4801.0
2.743,6964.0,2047.6,0.01262,212.74,1988.0
3.0,15690.0,498.0,0.0108,301.41,373.0
2.0,9810.0,2805.6,0.00805,260.11,1535.0
4.0,17650.0,3341.0,0.00803,280.98,1174.0
2.365,4962.0,3850.0,0.0151,252.06,2276.0
0.79,14700.0,3179.0,0.00607,296.11,2166.0
2.08,1706.0,212.0,0.00993,141.52,544.0
4.0,13720.0,1499.0,0.00585,238.72,515.0
3.0,18000.0,2396.0,0.01001,255.43,1454.0
3.658,18740.0,2041.9,0.0134,314.61,1062.5
6.0,14710.0,519.0,0.0151,280.73,343.0
0.799,7840.0,5013.0,0.00384,175.2,4140.0
1.0,17650.0,2000.0,0.00801,290.36,1590.0
1.25,3325.0,102.0,0.01,37.19,510.0
5.0,17650.0,5003.0,0.00585,280.98,1128.0
2.25,2442.0,755.0,0.01,94.34,1494.0
3.0,9810.0,4034.0,0.00795,280.9,1299.0
4.0,11760.0,2020.0,0.01075,318.55,564.0
5.03,14700.0,1603.0,0.008,188.54,678.0
1.803,13790.0,678.7,0.01046,231.39,946.5
2.54,17700.0,4011.0,0.008,334.21,1305.0
1.75,2550.0,1049.0,0.0131,51.75,2982.0
3.0,6860.0,4000.0,0.00801,203.79,1905.0
1.829,6964.0,1396.7,0.01262,196.7,2308.5
4.017,4992.0,3850.0,0.0151,214.23,2124.0
3.0,11760.0,1493.0,0.00578,198.01,811.0
2.743,6964.0,2712.0,0.01262,231.67,1987.7
1.0,295.0,199.0,0.006,73.27,549.0
3.0,13930.0,3910.0,0.00781,133.91,2743.0
5.0,18000.0,3993.3,0.00811,347.15,713.0
1.75,1500.0,847.0,0.0131,45.68,2428.0
2.08,3315.0,663.0,0.00394,58.8,747.0
1.0,13730.0,2000.0,0.0108,299.62,1649.0
6.0,11760.0,1528.0,0.01075,259.3,530.0
0.78,14700.0,1000.0,0.008,311.31,1106.0
5.37,14710.0,2010.0,0.0082,260.17,598.0
0.393,750.0,4790.0,0.008,84.21,7865.0
1.57,12750.0,2718.0,0.008,187.65,2638.0
3.0,9710.0,2048.0,0.00781,164.32,1446.0
2.08,1363.0,295.0,0.00993,125.36,752.0
1.68,14710.0,1496.0,0.00775,280.14,1128.0
2.743,6964.0,3796.8,0.01262,269.02,1889.3
2.0,11760.0,2004.0,0.00795,95.89,2384.0
2.0,11760.0,2787.0,0.00795,118.04,2779.0
2.0,15690.0,1493.0,0.00578,260.3,876.0
3.8,19610.0,785.0,0.0104,157.21,686.0
1.219,112.0,92.2,0.0093,68.3,379.0
2.6,14710.0,6083.3,0.0077,304.02,1931.0
4.018,6531.0,2270.0,0.0151,249.12,1301.0
3.0,11790.0,3305.6,0.00578,160.2,1551.0
3.0,13720.0,498.0,0.0108,280.49,427.0
2.6,11760.0,1021.0,0.0077,257.24,732.0
6.0,9810.0,501.0,0.00801,188.72,290.0
3.8,17660.0,3416.7,0.0104,290.44,1360.0
1.57,17700.0,3213.0,0.008,346.59,1232.0
3.49,9810.0,2004.0,0.008,124.08,1449.0
2.44,14700.0,2712.0,0.008,306.26,1007.0
1.8,13790.0,949.0,0.0105,301.86,820.0
2.44,14700.0,2173.0,0.008,209.12,1474.0
6.0,15690.0,2762.0,0.0082,271.55,750.0
1.4,993.0,995.0,0.008,84.62,1936.0
2.44,14700.0,2195.0,0.008,315.2,788.0
2.0,13720.0,1495.0,0.00795,77.61,1942.0
2.5,1549.0,596.0,0.0131,40.37,1461.0
1.84,5516.0,660.2,0.0095,91.11,1728.94
2.0,2344.0,354.0,0.01,65.02,992.0
1.0,16000.0,500.0,0.01,99.65,1762.0
0.914,7030.0,1370.0,0.0128,194.99,3191.0
1.57,12750.0,2679.0,0.008,249.92,1910.0
1.8,1996.0,1011.0,0.008,108.17,1809.0
2.0,12000.0,892.0,0.01,110.09,1597.0
0.78,9800.0,1597.0,0.008,168.46,3333.0
6.0,10000.0,1026.0,0.00771,166.27,500.0
1.0,13720.0,962.0,0.01105,218.88,1909.0
2.08,2020.0,757.0,0.00776,144.1,1194.0
2.0,5688.0,340.0,0.00998,83.49,1000.0
3.658,6893.0,6861.4,0.0102,245.72,2337.6
1.002,13630.0,1003.0,0.00801,195.71,1800.0
2.08,2069.0,704.0,0.00776,128.54,1185.0
6.0,15690.0,4941.0,0.00585,159.06,1407.0
3.0,13720.0,498.0,0.0108,98.21,737.0
5.0,6860.0,1010.0,0.01075,241.16,691.0
3.0,10020.0,502.6,0.00811,291.28,445.0
2.365,5031.0,3860.0,0.0151,225.93,2342.0
0.305,13720.0,2763.0,0.00472,258.13,4194.0
4.966,17650.0,3017.0,0.01,254.17,1238.0
4.8,6972.0,2190.0,0.00598,226.37,665.9
0.79,14700.0,2199.0,0.00607,311.31,1504.0
1.727,7030.0,2025.0,0.01146,210.39,2650.0
2.5,2246.0,1367.0,0.01,117.54,1760.0
3.0,10000.0,2046.0,0.01001,207.89,1494.0
3.0,13720.0,4247.0,0.01001,241.29,2239.0
6.0,16030.0,2507.1,0.00798,337.31,370.0
0.79,12750.0,989.0,0.008,168.34,2189.0
2.0,12000.0,479.0,0.01,308.94,556.0
6.0,9800.0,983.0,0.011,269.88,386.0
2.0,7000.0,6129.0,0.01,224.52,2859.0
3.0,11760.0,5652.0,0.01001,217.43,2873.0
2.6,14710.0,2440.0,0.0077,313.25,755.0
1.93,7030.0,936.0,0.0128,183.21,1924.0
0.8,205.0,201.0,0.006,35.77,688.0
2.44,9800.0,2190.0,0.008,230.37,1422.0
2.0,18000.0,1484.0,0.01,151.86,1890.0
1.0,9800.0,2791.0,0.01,139.08,4949.0
3.8,19620.0,2719.4,0.0104,349.91,709.0
3.12,1442.0,648.0,0.00993,132.82,910.0
1.0,13730.0,1001.0,0.00799,265.19,1460.0
1.73,6870.0,4111.1,0.00951,274.89,2250.0
0.5,3100.0,541.0,0.0024,34.66,1485.0
2.54,9800.0,2718.0,0.008,246.57,1401.0
0.6,2471.0,988.0,0.00999,96.45,4881.0
3.048,18029.8,2071.0,0.00932,296.96,981.367
5.34,11760.0,1010.0,0.0082,198.01,472.0
1.0,612.0,99.0,0.008,51.89,440.0
1.0,6860.0,1000.0,0.00801,169.31,2550.0
2.0,11760.0,1495.0,0.00795,156.89,1628.0
4.0,17650.0,1499.0,0.00585,260.24,488.0
1.0,5880.0,1517.0,0.0108,260.28,2713.0
3.658,6681.0,2522.2,0.01262,240.24,1547.0
4.0,17650.0,1499.0,0.00585,157.77,703.0
3.048,6998.2,4059.2,0.00932,274.98,1558.271
2.6,14710.0,2750.0,0.0077,178.31,1884.0
2.0,2990.0,1254.5,0.00811,223.61,1415.0
6.0,15690.0,1528.0,0.01075,280.71,487.0
