m,m.1,kPa,Â°C,kg m-2s-1,kW m-2
0.008,2.54,17700,334.21,4011,1305
0.0131,1.75,2550,51.75,1049,2982
0.00801,3,6860,203.79,4000,1905
0.01262,1.829,6964,196.7,1396.7,2308.5
0.0151,4.017,4992,214.23,3850,2124
0.00578,3,11760,198.01,1493,811
0.01262,2.743,6964,231.67,2712,1987.7
0.006,1,295,73.27,199,549
0.00781,3,13930,133.91,3910,2743
0.00811,5,18000,347.15,3993.3,713
0.0131,1.75,1500,45.68,847,2428
0.00394,2.08,3315,58.8,663,747
0.0108,1,13730,299.62,2000,1649
0.01075,6,11760,259.3,1528,530
0.008,0.78,14700,311.31,1000,1106
0.0082,5.37,14710,260.17,2010,598
0.008,0.393,750,84.21,4790,7865
0.008,1.57,12750,187.65,2718,2638
0.00781,3,9710,164.32,2048,1446
0.00993,2.08,1363,125.36,295,752
0.00775,1.68,14710,280.14,1496,1128
0.01262,2.743,6964,269.02,3796.8,1889.3
0.00795,2,11760,95.89,2004,2384
0.00795,2,11760,118.04,2787,2779
0.00578,2,15690,260.3,1493,876
0.0104,3.8,19610,157.21,785,686
0.0093,1.219,112,68.3,92.2,379
0.0077,2.6,14710,304.02,6083.3,1931
0.0151,4.018,6531,249.12,2270,1301
0.00578,3,11790,160.2,3305.6,1551
0.0108,3,13720,280.49,498,427
0.0077,2.6,11760,257.24,1021,732
0.00801,6,9810,188.72,501,290
0.0104,3.8,17660,290.44,3416.7,1360
0.008,1.57,17700,346.59,3213,1232
0.008,3.49,9810,124.08,2004,1449
0.008,2.44,14700,306.26,2712,1007
0.0105,1.8,13790,301.86,949,820
0.008,2.44,14700,209.12,2173,1474
0.0082,6,15690,271.55,2762,750
0.008,1.4,993,84.62,995,1936
0.008,2.44,14700,315.2,2195,788
0.00795,2,13720,77.61,1495,1942
0.0131,2.5,1549,40.37,596,1461
0.0095,1.84,5516,91.11,660.2,1728.94
0.01,2,2344,65.02,354,992
0.01,1,16000,99.65,500,1762
0.0128,0.914,7030,194.99,1370,3191
0.008,1.57,12750,249.92,2679,1910
0.008,1.8,1996,108.17,1011,1809
0.01,2,12000,110.09,892,1597
0.008,0.78,9800,168.46,1597,3333
0.00771,6,10000,166.27,1026,500
0.01105,1,13720,218.88,962,1909
0.00776,2.08,2020,144.1,757,1194
0.00998,2,5688,83.49,340,1000
0.0102,3.658,6893,245.72,6861.4,2337.6
0.00801,1.002,13630,195.71,1003,1800
0.00776,2.08,2069,128.54,704,1185
0.00585,6,15690,159.06,4941,1407
0.0108,3,13720,98.21,498,737
0.01075,5,6860,241.16,1010,691
0.00811,3,10020,291.28,502.6,445
0.0151,2.365,5031,225.93,3860,2342
0.00472,0.305,13720,258.13,2763,4194
0.01,4.966,17650,254.17,3017,1238
0.00598,4.8,6972,226.37,2190,665.9
0.00607,0.79,14700,311.31,2199,1504
0.01146,1.727,7030,210.39,2025,2650
0.01,2.5,2246,117.54,1367,1760
0.01001,3,10000,207.89,2046,1494
0.01001,3,13720,241.29,4247,2239
0.00798,6,16030,337.31,2507.1,370
0.008,0.79,12750,168.34,989,2189
0.01,2,12000,308.94,479,556
0.011,6,9800,269.88,983,386
0.01,2,7000,224.52,6129,2859
0.01001,3,11760,217.43,5652,2873
0.0077,2.6,14710,313.25,2440,755
0.0128,1.93,7030,183.21,936,1924
0.006,0.8,205,35.77,201,688
0.008,2.44,9800,230.37,2190,1422
0.01,2,18000,151.86,1484,1890
0.01,1,9800,139.08,2791,4949
0.0104,3.8,19620,349.91,2719.4,709
0.00993,3.12,1442,132.82,648,910
0.00799,1,13730,265.19,1001,1460
0.00951,1.73,6870,274.89,4111.1,2250
0.0024,0.5,3100,34.66,541,1485
0.008,2.54,9800,246.57,2718,1401
0.00999,0.6,2471,96.45,988,4881
0.00932,3.048,18029.8,296.96,2071,981.367
0.0082,5.34,11760,198.01,1010,472
0.008,1,612,51.89,99,440
0.00801,1,6860,169.31,1000,2550
0.00795,2,11760,156.89,1495,1628
0.00585,4,17650,260.24,1499,488
0.0108,1,5880,260.28,1517,2713
0.01262,3.658,6681,240.24,2522.2,1547
0.00585,4,17650,157.77,1499,703
0.00932,3.048,6998.2,274.98,4059.2,1558.271
0.0077,2.6,14710,178.31,2750,1884
0.00811,2,2990,223.61,1254.5,1415
0.01075,6,15690,280.71,1528,487
0.00801,3,9810,195.75,4008,1939
0.00782,0.25,14710,177.39,1504,5342
0.01,4.966,15690,327.39,909,282
0.00811,3.66,5020,254.13,1251.8,809
0.00811,3.66,12010,314.5,3010.9,715
0.00803,3,15690,321.57,3319,987
0.008,1.57,9800,120.9,2690,3243
0.00998,1.5,5982,101.27,1368,3004
0.008,3.5,1992,180.46,2017,1049
0.008,2.44,9800,189.76,1584,1412
0.0101,1.15,265,31.58,628,1712
0.0024,0.5,3100,34.66,607,1627
0.0108,3,11760,280.09,989,679
0.00787,6,14710,97.52,2011,919
0.01,2,12000,189.31,791,1207
0.0131,1.75,3579,32.16,329,1453
0.01,0.35,2980,56.3,2673.8,9700
0.008,1.75,6991,280.04,2514,1725
0.0082,6,13720,288.77,2757,566
0.00781,3,9710,68.92,1067,1238
0.008,1.57,9800,184.76,2190,2271
0.00581,1,7840,159.97,5051,4842
0.01146,1.359,7100,263.66,1012,2110
0.01,1.25,1687,42.64,211,989
0.0141,1.524,12407,311.81,1012.9,1028.4
0.011,6,12750,320.44,2091,377
0.00607,0.792,7840,194.54,2698,3420
0.008,0.79,9800,203.96,995,2256
0.01,0.35,2580,18.5,1451.5,7670
0.01,4.966,18000,336.08,1787,442
0.00393,1.5,7100,67.83,4998.7,3590
0.0151,4.017,4992,233.01,2240,1566
0.0128,1.93,6895,152.58,5505.4,4952.7
0.0082,5.37,14710,260.17,1026,389
0.00796,1,9810,122.9,2000,3570
0.0104,3.8,14710,297.85,669.4,384
0.006,1,519,69.93,201,609
0.00935,2.007,7000,225.17,2025,2160
0.0077,2.6,14710,275.4,1425,756
0.01001,3,3000,208.31,531,780
0.01,4.966,15690,244.95,3778,1503
0.01,2,13720,180.53,446,804
0.0093,1.829,136,64.42,162.7,412
0.0128,1.93,10343,216.23,3715.4,3041
0.00393,1.5,5100,70.4,3478.4,3218
0.0108,3,17650,280.98,1520,859
0.008,0.393,1210,31.96,4823,10059
0.01001,3,11760,301.83,6795,1953
0.00782,0.25,13720,177.54,1504,5266
0.00811,2,11990,224.52,2513.5,1764
0.0108,3,11760,259.3,1514,958
0.00811,3,16030,248.02,1005.2,641
0.01,1,16000,107.78,627,2048
0.0151,6,13720,239.79,1418,708
0.01,2,12000,173.5,362,749
0.0152,2.425,5011,170.47,1200,2112
0.01,2.5,2108,103.11,916,1495.3
0.00999,0.6,1245,70.41,626,3883
0.008,1.57,17700,175.02,501,776
0.00394,3.12,1775,58.97,955,654
0.01,2.5,1108,57.46,380,776
0.00811,5,3000,133.55,2498.6,1205
0.01075,6,19610,217.75,1552,704
0.01001,3,10000,214.33,540,693
0.00578,2,14710,260.17,5050,2235
0.01,4.966,13720,236.78,5076,1832
0.01,1,14000,200.32,1183,2274
0.00811,5,3000,134.25,1001.9,707
0.01,1.75,3334,142.67,1731,2853
0.0129,0.96,1491,67.61,318,1990
0.0129,0.96,1383,100.07,579,2826
0.00795,2,17650,157.77,1495,1581
0.00993,2.08,2981,128.46,217,538
0.008,0.78,4900,250.33,3189,3494
0.0108,2,17650,323.28,2742,1383
0.00384,1.549,9800,281.97,3958,1380
0.00607,0.79,12750,239.74,2209,2411
0.0128,0.914,10343,255.18,2820.5,3126.2
0.011,6,12750,290.66,3746,911
0.01,4.966,15690,326.93,3304,748
0.008,0.78,9800,279.86,1000,1805
0.00558,0.864,7210,209.75,2051,2990
0.008,0.79,4900,134.42,989,3472
0.00585,4,15690,340.7,3318,532
0.006,0.3,1008,24.81,804.5,3442.3
0.0108,1,11760,178.65,1514,2871
0.00581,1,5880,99.43,3353,4555
0.01075,6,17650,259.83,499,233
0.0104,3.8,14710,264.49,1669.4,744
0.01001,3,16000,322.04,4893,1691
0.00578,3,17650,340.94,1493,355
0.0134,3.658,10467,308.14,2045.1,901.7
0.00785,1,9810,215.17,1975,2630
0.0082,5.37,13720,179.38,1505,665
0.0082,6,11760,271.44,2815,621
0.0141,1.27,11097,302.53,3387.3,1854.9
0.00574,0.625,3448,95.96,5247.7,7066.3
0.00811,2,11990,314.53,1503.8,751
0.008,5.03,17700,289.23,2737,780
0.00996,0.96,2609,58.37,389,2086
0.01001,3,14000,315.43,1039,517
0.01,1,15690,121.57,1069,2902
0.01,4.966,7000,185.14,4290,1913
0.01,1,13720,196.73,980,1975
0.00811,3.66,18020,346.17,3996.3,897
0.00805,10.94,6860,260.1,1508,350
0.00622,0.914,6895,154.91,1844.2,3343.9
0.00803,6,13730,78.43,1002,570
0.008,1.4,108,63.44,149,397
0.00399,0.5,6860,199.77,4444,4196
0.00574,0.625,13720,187.63,1310,2444
0.0078,1.65,9800,258.8,3413,1930
0.01001,3,20000,266.5,1254,805
0.00601,1,5100,94.75,3531,4862
0.0093,1.219,121,91.73,119.3,491
0.008,0.79,9800,138.13,989,2613
0.011,6,14700,209.12,2176,920
0.00803,3,15690,301.41,1487,576
0.0129,0.96,2020,64.29,304,2005
0.008,0.99,9810,171.32,3994,5060
0.00801,1,9810,166.47,4000,4740
0.008,1.57,7850,224.78,1595,1970
0.0131,2.25,2089,55.63,1127,2503
0.0128,1.93,7030,183.66,2739,2736
0.0085,0.4,5880,156.89,2228,6381
0.01075,5,17650,301.67,2828,918
0.01,1,7900,101.3,2777,5479
0.0095,1.84,8274,258.89,1385.1,1536.49
0.00607,0.79,9800,289.86,4043,2047
0.00578,2,5880,120.31,4997,3349
0.008,3.49,14710,149.94,999,741
0.0079,1.65,11790,273.67,4027.8,1970
0.00776,2.08,1726,99.46,355,742
0.00585,5,6860,140.24,4982,1546
0.00776,3.12,1040,125.81,579,573
0.011,6,12750,209.1,988,487
0.0134,3.658,17147,328.67,2040.9,892.3
0.00581,1,9800,77.99,1499,2957
0.0108,1,5880,241.33,1517,2826
0.01,4.966,17650,253.54,3396,1366
0.01146,1.359,7140,259.85,2025,2390
0.00578,2,7840,219.88,1493,1254
0.01,4.966,16000,323.96,2589,622
0.0151,4.017,4992,181.33,3890,2257
0.0152,2.456,5011,264.08,2960,618
0.008,6.05,4900,129.48,1597,789
0.00585,4,19610,198.14,3308,1320
0.008,2.54,17700,260.27,1606,933
0.01075,5,17650,301.67,2014,664
0.01001,3,13720,233.54,378,402
0.00775,1.68,14710,268.36,937,837
0.01105,1,9800,238.53,962,2034
0.00801,3,6860,151.23,1000,1073
0.00778,6,7160,177.4,3990,1310
0.008,0.243,500,72.3,3911,7763
0.00795,2,9800,198.35,2004,1721
0.00617,5.182,6895,236.25,1369.6,539.4
0.00811,2,2010,112.81,1257.4,1952
0.00801,3,6860,189.63,2000,1391
0.008,1.57,9800,178.58,1001,1588
0.008,5.03,9800,128,1001,647
0.00798,6,14020,327.51,1506.6,232
0.01075,6,9800,239.59,1010,497
0.00998,2,6963,67.61,781,1920
0.01,1,2059,51.23,1490,4227
0.00999,0.6,2628,83.89,644,4287
0.008,1.57,9800,167.3,996,1631
0.00607,0.79,9800,229.29,2708,2822
0.00393,1.5,5100,37.56,2228.4,2419
0.0105,1.75,13790,324.71,1763,811
0.01,4.966,5000,245.84,1319,744
0.00811,2,11990,314.36,1000.8,666
0.01,1,10000,121.26,677,2351
0.01,1,15690,95.33,365,1439
0.0151,4.018,4992,222.2,1510,1343
0.00578,2,6860,78.08,1493,1844
0.0126,5.56,6870,174.48,677.8,687
0.01,4.966,14000,235.91,666,387
0.006,0.5,519,43.4,100,579
0.0108,2,6860,240.1,504,1046
0.008,3.49,12750,178.49,1001,721
0.00384,0.799,7840,240.12,3934,2791
0.00803,6,17950,274.77,998,310
0.01262,3.658,6929,262.09,2603.5,1427.1
0.00781,3,9510,221.32,4061,1735
0.0131,2,3236,34.5,399,1454
0.00394,3.12,951,60.95,1177,661
0.00781,3,17550,236.58,1984,1132
0.00811,3.66,7010,276.3,2005,903
0.00803,3,11760,299.7,1010,480
0.0104,3.8,17660,125.79,1688.9,1407
0.01001,3,17650,337.63,4956,1632
0.00578,2,9800,116.87,1493,1521
0.00998,1,6963,126.66,805,2899
0.00801,3,6860,100.99,2000,1833
0.01,4.966,10000,208.78,1603,824
0.01001,3,13720,228.11,5578,2995
0.00932,3.048,6929.2,224.81,4025.3,2041.862
0.00775,1.008,9810,98.89,1000,2560
0.0128,1.93,6895,223.35,1898.4,2242.9
0.01,1.5,2050,53.14,267,1028
0.008,0.78,9800,158.26,2211,4052
0.006,0.4,7840,196.57,3351,5520
0.0134,3.658,17354,286.37,2021.4,1131.9
0.0113,1.829,10356,298.48,688.8,892.8
0.00996,0.96,2050,37.34,175,1097
0.0131,1.75,1706,45.62,814,2428
0.0128,1.93,5171,168.57,5302,4060
0.00622,0.91,10343,240.51,2726,2833
0.008,0.79,2940,139.82,995,3488
0.008,0.393,990,38.13,4798,9374
0.0108,2,17650,260.87,1001,896
0.0024,0.5,3100,29.14,711,1824
0.00785,1,5100,60.34,755.8,3003
0.01075,4,14710,280.73,2030,783
0.01,1,1010,35.93,172,1009
0.008,5.03,14700,250.91,1598,517
0.00578,3,13720,198.99,3335,1421
0.01,2,4021,41.42,474,1243
0.0134,3.658,3871,227.58,2040.7,1516.5
0.00607,0.79,7850,252.14,4965,3054
0.00598,4.005,7045,217.83,2214.7,835.5
0.00785,1,5100,66.33,1122.3,3693
0.00785,1,7100,66.63,640.5,2514
0.00796,1,9810,243.5,4000,3040
0.00607,0.792,14710,230.64,3207,3261
0.0128,0.914,7030,249.89,1966,2776
0.0078,7,17650,341.87,1502,202
0.00787,6,14710,147.83,1000,466
0.01,2,9800,147.05,2031,2434
0.0108,3,13720,239.79,1508,1072
0.00811,2,9980,301.2,6054.2,1933
0.00801,1.002,6960,137.22,501,1900
0.00998,2,6963,147.56,1828,2391
0.00803,3,6860,90.03,1005,1311
0.00598,3.203,6980,244.98,2202.8,901.1
0.0134,3.658,15504,275.68,2049.4,1090.9
0.01105,1,13720,118.71,962,2807
0.01,4.966,13720,233.11,404,270
0.00585,4,9800,259.82,3308,881
0.0095,1.84,15169,286.11,325.4,438.55
0.00585,5,19610,280.86,1499,347
0.01001,3,13720,235.7,2538,1437
0.00607,0.792,14710,290.94,4013,2700
0.0108,2,17650,178,1095,1372
0.00811,3,12050,315.42,2010.3,641
0.00776,2.08,2864,99.06,476,980
0.01,2,17650,152.62,2586,2987
0.008,1.2,109,27.59,60,205
0.00795,2,17650,198.62,985,974
0.00998,1,4021,140.11,722,2930
0.00801,3,17650,248.03,1000,588
0.008,2.5,2988,185.05,2021,1718
0.00778,6,7260,257.23,3973,880
0.0141,0.991,11029,280.21,2005.5,2220.8
0.00953,1.727,6895,240.7,1979.8,2168.2
0.0082,5.34,17650,178,1510,676
0.00585,4,7840,219.88,1499,709
0.00795,2,11760,218.54,985,1082
0.01,4.966,10000,291.12,4812,1281
0.00585,5,9800,259.82,1499,390
0.0077,2.6,11790,305.03,5722.2,1538
0.0108,1,11760,157.36,1514,3124
0.00776,2.08,3128,94.75,334,715
0.00811,5,5010,254.61,3008.3,884
0.00801,6,13730,178.55,501,240
0.00585,4,17650,136.36,4951,2223
0.006,0.5,902,26.03,150,994
0.01,2,14000,115.81,1380,1987
0.00785,1,6860,97.18,1982,4100
0.00811,3,15990,337.61,1501.6,440
0.00781,3,9810,177.53,1062,985
0.00581,1,11760,259.3,3353,2262
0.00785,1,9810,275.88,1975,1960
0.00802,1.57,7840,224.89,2706,2260
0.00581,1,6860,139.07,3353,4057
0.00578,3,17650,260.24,3335,1254
0.00811,2,12000,224.39,4995.3,2988
0.0134,3.658,5182,244.23,2063.1,1444
0.00585,4,7840,118.67,1499,898
0.008,3.49,14710,266.33,999,480
0.01,2,18000,153.03,1938,2437
0.00775,1.008,17650,176.16,500,1020
0.0129,0.96,1961,80.1,395,2448
0.01075,6,14710,219.22,1537,636
0.0082,5.34,19610,96.41,1500,875
0.0078,7,17650,281.97,1502,341
0.00585,6,9800,278.89,3339,544
0.01001,3,13720,249.35,1864,1059
0.00998,1.5,5001,88.29,664,2174
0.00782,3,13730,213.21,1000,678
0.0082,6,15690,301.41,2762,614
0.01,2.25,1108,72.75,502,1036
0.00578,2,6860,239.26,4997,2222
0.00801,3,9810,204.95,2000,1221
0.0095,1.84,13790,259.44,673.7,776.13
0.0108,5.8,11760,257.66,1004,400
0.008,2.23,17700,333.17,1608,615
0.01105,1,13720,280.49,962,1420
0.0108,1,15690,239.81,2002,2662
0.008,1.57,9800,156.16,1590,2163
0.008,3.49,7850,283.03,993,544
0.00574,0.625,13790,93.6,5356.2,9211.4
0.008,0.78,9800,267.89,3966,2926
0.01,2,9800,199.93,1069,1520
0.00601,1,5100,94.75,3088.8,4613
0.01,2,16000,149.25,1710,2173
0.00996,0.96,1677,129.15,1573,3963
0.00803,3,17650,215.05,1009,680
0.0082,5.34,19610,251.77,2304,831
0.01,2,12000,106.28,748,1424
0.00805,2,15690,260.3,3330,2035
0.00801,3,9710,70.83,501,711
0.011,6,9800,289.86,3740,943
0.00798,6,10010,210.88,4013,1185
0.00472,0.305,13720,315.02,4160,3059
0.008,1,107,59.35,59,216
0.00581,1,5880,120.31,1499,3092
0.01001,3,12000,303.94,6811,1954
0.0094,5.563,6964,257.4,2725.6,900.6
0.0095,1.84,15169,91.67,1328.4,2088.61
0.01,1.25,3540,127.26,1431,3306
0.00776,2.08,2560,99.95,489,990
0.00607,0.79,12750,179.64,2209,3186
0.008,0.78,7850,224.78,994,2488
0.0129,0.96,2059,79.44,383,2448
0.01,2,13720,165.75,375,725
0.00799,1,13730,265.19,2008,2050
0.0082,5.37,13720,272.38,2299,609
0.00585,6,13720,178.92,1499,446
0.00607,0.79,9800,198.8,2699,3279
0.00998,2,7944,156.01,2148,2378
0.00811,3.66,9970,300.25,2501.7,732
0.008,2.51,2940,165.82,990,1201
0.0141,1.524,11063,301.22,1640.8,1407
0.008,0.4,3050,72.43,4907,10188
0.00776,2.08,1746,104.81,366,753
0.00993,2.08,1657,159.77,310,747
0.00585,4,19610,219.75,3308,1216
0.00585,4,5880,158.51,4972,1835
0.011,6,17700,322.17,2284,541
0.00777,3.12,1014,127.25,1416,861
0.00384,0.799,7840,266.05,7460,3520
0.00796,1,9810,78.81,4000,7060
0.008,1.57,7850,260.12,5012,2132
0.0128,1.93,10343,285.89,2644,1546
0.00585,4,14710,97.52,4982,2326
0.008,5.03,17700,287.1,3201,910
0.00585,6,5880,219.03,3359,819
0.00803,6,17950,146.42,998,480
0.01,2,16000,182.95,425,699
0.00782,3,9810,182.57,2000,1357
0.00607,0.79,9800,299.79,5013,1967
0.00801,3,6860,85.01,1000,1253
0.0126,4.877,6929,231.93,3734.2,1741.7
0.00803,4,13720,300.99,993,354
0.0128,1.93,7030,205.29,1952,2424
0.0082,6,13720,276.56,2757,617
0.00607,0.79,14700,288.97,2718,2146
0.008,0.79,9800,148.22,995,2608
0.01,2,18000,345.81,2747,1126
0.00799,3,13730,183.6,2002,1268
0.00801,3,9810,102.94,2000,1669
0.008,1,6860,132.01,2007,3800
0.00581,1,13720,321.79,3353,1475
0.00622,0.91,6895,189.81,1858,3110
0.00801,1,13730,200.88,4000,4590
0.0112,2.42,10446,307.32,6631,2082
0.0074,3.8,17660,197.12,4527.8,2069
0.00802,1.57,17650,274.79,1601,1230
0.00803,3,17650,135.41,2001,1665
0.00601,1,5100,66.33,872,2864
0.008,1.6,7850,190.36,2718,2552
0.008,1,13730,246.9,2007,2230
0.00585,4,15690,97.48,1499,824
0.008,3.49,12750,310.68,2004,590
0.0141,1.524,11063,268.08,1017,1539.4
0.01,1,14000,102.23,575,1949
0.01001,3,19610,345.78,689,281
0.0152,2.456,5011,185.64,1130,1980
0.0129,0.96,2069,47.43,204,1424
0.0108,3,5880,260.28,498,675
0.008,1.57,7850,184.23,2206,2489
0.01,4.966,13720,231.16,467,295
0.00778,6,14120,147.88,4154,1450
0.00999,0.6,2834,96.75,953,4909
0.00811,3,9990,210.69,5000.8,2121
0.0093,1.829,119,92.2,119.3,340
0.00785,1,17650,328.24,1970,1360
0.008,1.8,3000,170.47,3020,2867
0.0082,5.34,9800,239.59,1999,693
0.00801,6,17650,155.67,501,240
0.01,4.966,16000,326.47,566,221
0.008,3.49,4900,225.21,2004,1140
0.00996,0.96,1863,128.3,1469,3943
0.00998,1,6963,205.19,493,1956
0.00811,1,2030,112.41,1243,3277
0.00798,6,16010,247.22,2003.7,588
0.00578,3,14710,280.73,3335,989
0.008,0.393,2500,30.69,4852,11587
0.01,1.5,2697,124.79,1062,2516
0.008,5.03,17700,305.9,2693,606
0.0074,3.8,9800,220.14,3004,1174
0.00581,1,13720,117.76,5051,6861
0.008,1.57,9800,256.75,2190,1705
0.0024,0.5,3100,51.19,1372,3325
0.0108,3,14710,300.05,498,387
0.00993,3.12,647,111.54,282,494
0.0108,1,11760,117.09,2002,4663
0.00811,1,14000,326.64,3065,1446
0.008,3.5,3003,185.34,2022,1212
0.00775,1.68,14710,306.15,1496,965
0.01,2,3040,38.23,685,1746
0.0131,2.75,3442,51.65,918,2021
0.00805,0.5,15690,302.32,1507,2000
0.0102,3.658,6893,189.56,6698.6,2618.3
0.00585,4,5880,200.91,1499,769
0.00585,6,17650,220.17,3370,825
0.0151,3.179,6453,270.17,3020,1524
0.00801,3,17650,220.17,501,385
0.00581,1,6860,99.09,3353,4555
0.008,2.23,17700,175.02,1625,1517
0.0128,1.93,10343,186.15,1301.8,1974.8
0.0152,1.627,5099,228.34,3820,2699
0.0151,3.177,5011,230.28,3060,2118
0.0093,1.219,117,86.96,119.3,491
0.008,0.78,12750,286.5,1000,1380
0.0082,5.34,19610,280.86,1010,338
0.0131,1.75,1177,32.07,397,1473
0.00795,2,5880,220.12,2004,1907
0.01,2,15690,179.93,425,698
0.01,1.25,902,124.63,1238,2513
0.008,5.03,12750,218.43,2726,885
0.006,0.8,900,27.61,198,841
0.00607,0.79,12750,229.6,4053,3776
0.01,2,17650,147.45,1482,1889
0.00803,4,17650,322.14,1509,423
0.00805,10.94,9800,138.1,2027,494
0.0082,6,14710,281.71,2751,630
0.008,3.49,14710,78.35,999,885
0.00801,3,6770,69.07,501,778
0.00811,3.66,15980,246.32,3003.5,1299
0.00998,1.5,6963,227.14,655,1523
0.008,1.57,17700,296.48,3202,1988
0.01,2,2069,88.29,681,1505
0.00811,1,7020,276.78,2015.4,2404
0.00585,4,11760,136.02,4992,1814
0.00585,6,6860,199.77,5003,1125
0.0082,5.37,11760,238.96,1510,557
0.00811,3,3000,133.78,3005.4,2281
0.0128,0.91,6895,248.44,963,2713
0.01001,3,12000,217.36,516,582
0.00578,2,11760,260.33,5029,1813
0.01,1.25,2020,41.55,210,989
0.00795,2,11760,197.1,1495,1372
0.01,1,2589,70.11,486,2483
0.0077,1.1,11790,151.57,997.2,1954
0.00617,5.182,6895,242.59,1369.6,530
0.0108,3,13720,260.19,989,728
0.01262,3.658,6819,270.28,2495,1328.1
0.0068,1.2,5880,229.64,3901,2919
0.008,3.49,7850,93.82,1998,1675
0.01,4.966,13720,316.01,5444,1240
0.00781,3,9610,130.08,2042,1636
0.0082,5.37,11760,137.2,1510,788
0.00393,1.5,5100,66.81,2483.7,2617
0.00811,3,3000,224.02,1251.8,978
0.00803,3,9800,260.84,1010,686
0.01,1,14000,127.92,1310,3287
0.00598,1.602,6961,270.17,2230.6,1560.4
0.01001,3,16000,247.56,456,409
0.00578,3,7840,280.09,5029,1457
0.00384,1.55,12750,303.77,3984,1119
0.008,0.99,6860,169.31,2019,3480
0.0104,3.8,17650,319.14,3303,1081
0.01,1.25,2373,118.06,1075,3002
0.01,1,13720,145.42,1995,3933
0.00811,3,13990,326.13,6003.2,1511
0.008,0.78,14700,188.54,1011,1948
0.0095,1.84,11032,258.33,4035.2,2142.25
0.0108,3,6860,179.4,1508,1610
0.0151,4.018,4982,236.33,2210,1535
0.00801,3,13730,176.48,500,513
0.00776,2.08,1245,141.64,1047,1210
0.0104,3.8,14710,171.15,2237,1465
0.0128,1.93,6895,203.52,2712,2401
0.00598,4.8,6869,196.5,2983.6,928.4
0.0078,2.2,14710,298.58,2093,1023
0.008,0.78,17700,287.1,3195,3104
0.00811,4,5010,163.98,2008.5,1307
0.01,0.35,1330,40.2,1909.9,6720
0.01,2,15690,196.62,527,767
0.00811,3,7010,276.3,1253.8,844
0.01,4.966,14000,235.04,404,271
0.011,6,9800,249.71,974,473
0.008,1.57,9800,278.89,2201,1535
0.008,3,9810,240.53,500,515
0.00601,1,1128,67.62,1208,2735
0.0108,3,5880,159.44,498,859
0.00384,0.799,7840,265.05,7460,3580
0.008,1,9900,235.39,1919,2500
0.0102,2.438,6893,274.54,4230.7,1993.7
0.00558,1.727,7240,211.64,4050,2440
0.00787,3,14710,98.48,1999,1653
0.008,1.57,4900,201.05,4815,3253
0.0074,3.8,9800,245.52,3475,1163
0.01,1,13720,198.31,1058,2024
0.00792,0.5,7840,219.22,2786,4419
0.00787,6,14710,156.96,2993,1101
0.01075,5,5880,179.68,1010,828
0.01001,3,14000,229.84,5591,2996
0.00796,3,17650,96.1,4000,3066
0.0082,5.37,13720,188.77,1505,644
0.01,2.5,2540,75.91,462,1032
0.0095,1.84,13790,256.11,4043.3,2558.71
0.0108,3,13720,118.71,498,716
0.01075,4,11760,298.8,2783,823
0.01,4.966,9800,289.86,2466,714
0.01001,3,10000,202.08,1065,1022
0.00781,3,17550,245.85,1021,621
0.008,1.57,12750,239.74,2737,2096
0.008,1.97,4900,206.16,2217,2168
0.00795,2,9800,218.82,1495,1465
0.00578,3,6860,39.23,3335,2453
0.01262,5.563,6826,221.48,678,618.3
0.00998,1.5,6963,129.72,708,2000
0.01,2,8000,117.16,834,1787
0.008,0.99,6860,150.3,1007,2600
0.00581,1,14710,259.76,4998,3776
0.00782,0.25,9800,178.58,2013,6289
0.01,2,7000,169.57,3256,2877
0.008,1.57,7850,286.02,3987,1884
0.00785,1,3040,65.77,469,2012
0.0128,1.93,10343,260.72,1423.8,1555.2
0.00811,1,5030,254.05,2007.7,2941
0.01262,3.658,6819,256.27,2576.4,1462.2
0.00771,6,10100,258.59,2023,490
0.008,1.75,10056,298.26,3776,1517
0.00776,2.08,814,114.76,326,603
0.008,1.57,7850,234.9,3180,2276
0.0078,6,9810,264.77,2018,470
0.008,0.75,3001,189.37,2986,4108
0.01075,5,6860,199.77,2017,1132
0.0128,1.93,7030,224.85,1898,2242
0.008,1.57,9800,251.58,2234,1784
0.0082,6,11760,310.78,2778,459
0.008,1.57,17700,172.94,1001,1275
0.0082,5.34,15690,320.6,1999,402
0.01,2,14000,110.34,1177,1753
0.008,3,9810,279.94,500,463
