m.1,kPa,kg m-2s-1,Â°C,m,kW m-2
6,7840,5003,219.88,0.00585,1029
4,17650,2011,259.2,0.01075,1014
1,15690,563,97.48,0.01,1860
1,7100,883.5,85.78,0.00601,2642
3,13730,2004,231.68,0.00803,1069
1,3364,475,69.8,0.01,2514
6,14700,2190,270.51,0.011,680
2.438,143,161.4,83.33,0.0093,334
1.8,2008,2010,125.03,0.008,2562
6,13630,1047,243.73,0.00778,350
3,16000,3822,247.13,0.01001,2229
3.66,5010,2513.6,254,0.00811,1084
2,9800,1495,57.84,0.00795,2186
4.966,7000,869,266.82,0.01,591
1.93,5171,2617.1,147.24,0.0128,3249.2
4.017,5001,1520,189.72,0.0151,1536
1.219,136,161.4,39.56,0.0093,690
1,17650,1005,322.14,0.00805,846
3,11760,2781,299.7,0.0108,949
0.96,1657,400,85.67,0.0129,2433
1.04,1412,857,55.79,0.00394,1560
1,14710,2723,321.16,0.0108,1838
1,9800,5051,158.26,0.00581,5257
0.96,2550,1097,144.26,0.0129,3990
1.008,6860,1000,206.9,0.00775,2400
0.79,7850,995,250.07,0.008,2292
1,504,199,94.04,0.006,575
2,17650,1383,148.62,0.01,1797
1.93,5171,1328.9,226.91,0.0128,2186.1
0.6,1393,598,70.65,0.00999,3880
6,14700,3100,311.31,0.011,724
4,17650,993,260.24,0.00803,427
3,13830,3916,235.77,0.00781,1743
3,17650,1996,220.17,0.0108,1493
3.8,19620,3500,334.92,0.0104,1050
4,10000,4030.1,300.66,0.00811,997
6,15690,499,261.33,0.01075,232
1,17650,5030,301.67,0.00581,3181
1.5,6963,482,85.79,0.00998,1554
0.96,1285,207,49.47,0.0129,1409
6,9810,999,177.53,0.00803,470
3.66,16000,6026.9,247.13,0.00811,2441
1.04,2893,188,120.04,0.00993,946
3,5000,3968,241.04,0.01001,2044
2.511,9640,6337.9,271.66,0.00545,1854.1
2.08,1324,372,102.44,0.00776,729
3.178,6512,2240,252.93,0.0151,1513
0.96,824,1060,98.7,0.00996,3147
3.49,14710,2004,67.3,0.008,1597
3.5,3999,2009,207.14,0.008,1200
1,10000,1036,112.01,0.01,3152
6,10000,1032,113.91,0.00778,570
2.44,12750,3185,291.59,0.008,1105
3,6860,3991,271.29,0.00781,1478
1,6860,2007,269.13,0.008,2520
2.6,14710,1486.1,319.06,0.0077,558
3.8,14710,1668,264.29,0.0104,744
2.511,9580,4327.9,294.11,0.00545,1112.8
3,3383,992,56.76,0.0131,1960
3.048,114,92.2,65.23,0.0093,153
1,9800,1861,133.66,0.01,3915
3,5880,498,220.12,0.0108,752
2,9800,3441,177.44,0.00578,2052
2,12000,3967,231.79,0.01,2740
4.966,7000,2850,188.09,0.01,1429
3.658,12199,2047.9,277.55,0.0134,987.2
0.432,7490,2052,206.63,0.00558,4560
1,5100,855.4,60.34,0.00785,3196
1.73,6870,4250,183.62,0.00951,3200
0.5,7840,993,138.25,0.00792,4233
2,7840,2004,98.72,0.00795,2523
1,14000,609,105.09,0.01,2010
6,14700,2179,229.46,0.011,843
6,17650,2030,301.67,0.01075,601
6,15690,1514,321.57,0.0146,480
2.438,6893,2834,222.24,0.0102,2167.2
3,5001,1764,117.05,0.00998,2036
2,16020,1253.8,337.52,0.00811,566
6,14710,1508,36.94,0.00787,842
1,201,100,38.25,0.01,549
3.8,15700,605.6,141.08,0.0104,709
1.5,14710,1512,275.6,0.0078,1104
4.966,13720,1083,316.01,0.01,332
2,13720,3215,324.26,0.01,1196
2,10000,1955,146.95,0.01,2383
6,11760,2033,318.55,0.01075,391
2.366,6463,2210,252.55,0.0151,1700
1.57,7850,2707,246.11,0.008,2109
2.366,6463,2170,263.53,0.0152,1758
1.002,17650,498,295.5,0.00801,720
3.49,12750,999,159.28,0.008,755
2,11760,1146,114,0.01,1816
4.005,6977,2979.1,281.31,0.00598,737
0.35,1720,3272.2,21.2,0.01,10650
4,7840,3308,117.73,0.00585,1549
6,7160,3979,66.87,0.00778,1810
1.829,10343,2031.3,306.38,0.0113,1208.2
2,6860,3441,140.24,0.00578,2562
2,9000,4653,292.76,0.01,1673
0.78,2940,3195,159.82,0.008,4947
1,918,130,38.55,0.012,788
3,16000,2897,245.85,0.01001,1686
2.08,510,692,74.98,0.00993,1075
6,18010,1006.4,257.62,0.00798,332
1.57,17700,996,255.25,0.008,948
3,15690,2803,280.71,0.00803,1157
3,11760,1885,298.8,0.01001,812
6,6860,1995,194.6,0.0078,730
2,14000,518,102.94,0.01,1068
2.5,2982,1002,187.87,0.008,1210
3,12000,465,224.83,0.01001,519
1.57,2940,1001,165.82,0.008,1942
5.34,15690,1010,137.68,0.0082,544
1,6860,5072,99.09,0.00581,6056
2.25,3187,989,55.57,0.0131,2480
1,2363,744,103.14,0.01,2989
1,9800,5051,138.13,0.00581,5731
1.008,6860,1000,191.67,0.00775,2470
0.96,2726,1394,114.34,0.00996,4114
1.002,6860,501,99.09,0.00801,2040
1.5,2599,190,27,0.0131,1007
3,13730,4000,206.06,0.00801,1945
2,9800,2335,210.65,0.01,2053
3,6860,4015,252.2,0.00801,1640
2,7840,985,219.88,0.00795,1290
1.04,1324,1128,59.3,0.00394,1808
3,5880,1993,241.33,0.0108,1523
10.94,13720,1511,97.7,0.00805,441
2.44,9800,3983,281.97,0.008,1410
3.66,2000,1996.5,112.54,0.00811,1393
2,13720,504,299.91,0.0108,588
0.79,7850,2699,160.08,0.00607,3829
2.6,14710,1748,144.77,0.0077,1442
3,13730,2000,95.68,0.00801,1637
4,14710,2750,279.94,0.0107,1031
5.34,17650,1500,117.13,0.0082,808
6,13720,3380,158.07,0.00585,928
0.79,7850,2699,230.83,0.00607,2940
1.803,13790,1764.7,317.78,0.01046,886.555
3,11760,498,238.96,0.0108,550
1,17650,979,273.78,0.008,1210
1.57,9800,1001,301.89,0.008,994
0.98,6992,2470,270.88,0.007,2611
3,17650,4037,246.96,0.00781,2050
5,5880,2014,260.28,0.01075,848
6,5880,1499,241.33,0.00585,471
6,11990,2503.8,224.3,0.00798,760
1,7100,1910.3,92.94,0.00601,3578
0.96,2491,385,57.55,0.00996,2051
3,14020,1005.9,325.71,0.00811,399
2.5,706,256,40.8,0.01,535
1.359,7000,4050,210.94,0.00935,3270
0.914,7030,1370,210.83,0.0128,3054
2.6,11760,2756,158.29,0.0077,1907
1.84,13790,671,91.67,0.0095,1309.33
0.96,2687,513,97.11,0.0129,2885
1,15690,3353,300.31,0.00581,2121
3.8,17660,900,170,0.0104,744
4.005,6977,1124.9,210.23,0.00598,597.5
6,14710,3010,238.65,0.00787,838
3,13730,1009,149.97,0.00801,866
6,9800,3339,220.14,0.00585,729
2.75,2383,1008,51.85,0.0131,2040
1.4,2983,1011,177.45,0.008,1935
3,20000,3456,345.92,0.01001,1180
0.914,7030,1356,180.02,0.0128,3378
1,9800,1501,279.86,0.00805,1837
1,11760,1993,177.73,0.0108,3430
2,17650,1495,98.01,0.00795,1837
6,9800,1499,199.48,0.00585,410
4.966,15690,2345,325.07,0.01,560
1.219,188,298.3,70.06,0.0093,884
1.5,9415,895,96.97,0.00998,2154
3,19610,417,258.1,0.01001,320
3.12,1599,980,58.76,0.00394,656
1,15690,2773,301.41,0.00805,2058
0.78,9800,1603,168.46,0.008,3351
6,17650,519,219.06,0.0151,405
1.57,4900,4016,210.15,0.008,3098
2.25,2609,187,52.38,0.01,508
1.6,14700,3169,250.07,0.008,2223
1.219,136,162.7,26.16,0.0093,698
3.658,6819,2481.5,277.45,0.01262,1266.6
5,9800,1499,158.26,0.00585,582
0.91,6895,1722,178.21,0.00622,3164
2.6,9800,5304,201.95,0.0051,1791
1,494,148,69.45,0.008,598
2.511,9580,5901.2,270.94,0.00545,1779.6
6,9810,1001,184.63,0.0078,420
2,9800,2232,153.36,0.01,2491
1.57,9800,2223,295.88,0.008,1424
0.5,5880,2019,219.69,0.00792,4130
2,9800,1493,238.53,0.00578,1044
1.57,9800,3180,259.82,0.008,1884
2.438,119,119.3,77.68,0.0093,237
2,9800,4997,239.59,0.00578,1953
1.57,9800,2201,235.54,0.008,1884
3,19620,1508.3,260.31,0.0108,972
2,13730,1494.4,229.94,0.00795,1209
1.8,2991,2009,132.19,0.008,2524
0.79,9800,983,259.82,0.008,1925
0.914,10343,5383.3,280.37,0.00622,2965.3
2.5,8924,963,130.98,0.00998,1488
6,12750,1608,280.53,0.011,470
4,7000,3002.2,186.05,0.00811,1515
1.57,17700,1601,193.41,0.008,1791
1,310,149,93.8,0.006,416
1,3040,537,63.14,0.00785,2304
2,5880,1493,261.28,0.00578,1181
6,13530,1999,234.74,0.00803,580
0.78,14700,2244,301.07,0.008,1948
1.002,6960,501,80.98,0.00801,2090
3,9810,1000,71.86,0.00801,1192
3.8,17650,4522,195.44,0.0074,2070
1.93,6895,1383.1,270.28,0.0128,1738.2
0.96,471,363,53.03,0.00996,1528
0.78,14700,2233,277.7,0.008,2333
1.93,5171,2617.1,177.51,0.0128,3000
3.49,14710,1906,334.54,0.008,435
1.5,3040,1955,65.53,0.00393,2174
2,9800,4997,219.26,0.00578,2114
0.98,6992,3539,256.07,0.007,3015
1,15690,1499,260.3,0.00581,1424
3,14710,1999,331.75,0.00787,516
4.016,4992,3830,248.94,0.0151,1848
3.658,5203,2038.9,244.71,0.0134,1440.9
3.178,4992,2240,184.39,0.0151,2205
3,17650,2000,327.3,0.00801,687
1,14710,1499,98.48,0.00581,2555
3,10000,3497,215.65,0.01001,1856
3,6860,500,238.2,0.00801,562
5.37,14710,2010,229.55,0.0082,694
2,17650,807,137.3,0.01,1253
1,13730,2000,220.3,0.00801,2250
2,11760,985,36.34,0.00795,1628
0.799,7840,5013,223.8,0.00384,3261
4,7000,2002.6,186.27,0.00811,1201
2,9800,5019,138.13,0.00578,3155
2,8000,650,97.67,0.01,1535
1.5,2667,123,41.96,0.01,518
4.966,9800,492,289.12,0.01,339
2.44,9800,3967,289.86,0.008,1347
1.04,1079,403,98.66,0.00776,1392
2.08,2550,1642,51.99,0.00394,1428
2.402,6978,1132.9,229.89,0.00598,922.3
0.5,491,99,69.69,0.008,765
3,6860,2000,87.16,0.00801,1955
6,14700,2696,270.51,0.011,840
2.51,2940,1584,185.91,0.008,1500
4.966,15690,3488,246.44,0.01,1368
1,12000,313,99.84,0.01,1417
3,13630,4019,313.91,0.00801,1166
4,19610,3308,76.23,0.00585,1786
1.75,2805,147,43.57,0.01,514
0.96,2393,182,36.05,0.00996,1148
1.57,17650,2689,337.07,0.00802,1210
1.04,2412,200,129.59,0.00993,952
1.57,12750,2485,320.44,0.008,1040
1.5,5001,435,96.87,0.00998,1497
2.456,4992,2250,214.59,0.0152,2284
3,17650,1000,328.24,0.00801,371
5,14010,1251.7,326.7,0.00811,268
2,9800,963,198.58,0.01,1453
3.49,12750,999,163.24,0.008,741
2,5880,1001,240.28,0.0108,1581
6,17700,2237,291.34,0.011,703
1.57,9800,3250,242.56,0.008,2109
2.25,2922,182,47.99,0.01,491
0.914,6895,3796.8,222.26,0.0128,3943.2
3.658,6888,1396.7,240.2,0.01262,1170.7
2.5,2569,312,52.43,0.01,758
4.019,4992,1150,244.88,0.0151,1154
3.048,6963.7,4091.7,260.19,0.00932,1755.301
1.5,3442,2432,143.75,0.01,3506
0.393,2490,4775,35.01,0.008,11556
2.6,14710,3472,265.31,0.0077,1523
2,17650,2014,322.14,0.00805,971
1,5100,696,60.58,0.00785,2881
6,17650,1015,280.98,0.0151,468
6,11760,5003,218.54,0.00585,1081
3,6960,1968,268.19,0.00803,975
1,9810,500,231.33,0.00801,1350
6,9810,1002,129.99,0.00803,540
0.393,2580,4632,87.32,0.008,9436
1.8,1998,1002,147.48,0.008,1654
3,6860,2000,267.16,0.00801,956
3.12,1187,503,123.21,0.00776,573
2.5,2422,1891,153.19,0.01,2017
1.57,14710,1001,280.73,0.00802,880
1.84,2758,660.2,91.11,0.0095,1609.05
0.79,7850,5032,285.09,0.00607,2378
1,14710,2723,302.22,0.0108,2205
3,12000,2628,228.75,0.01001,1444
4.572,6929,1356,209.91,0.01262,1065.6
1,714,199,107.79,0.006,577
1,15690,1508,178.32,0.0108,3079
0.78,7850,1625,74.7,0.008,4517
1,5880,1499,178.77,0.00581,2708
4,9800,1499,279.86,0.00585,440
6,17650,1537,323.28,0.01075,391
1.727,6960,945,252.04,0.00558,1190
4,9800,2017,239.59,0.01075,1102
1,402,150,37.74,0.008,594
5.8,13720,1013,316.99,0.0108,267
1,6860,1001,225.12,0.00799,2510
5.34,15690,1010,99.4,0.0082,608
1,11760,2008,278.54,0.0108,1944
3,9810,2020,178.45,0.00795,1473
4,17650,3363,322.14,0.00803,907
1,17650,2000,277.8,0.008,2210
0.79,7850,4024,278.09,0.00607,2478
1.75,1579,1134,119.01,0.01,2026
4,15690,4951,117.53,0.00585,2242
1,1128,749,64.75,0.00601,2068
2,12750,4990,261.13,0.008,2375
2,9800,4997,259.82,0.00578,1802
0.56,6890,2411,244.43,0.007,3736
1.524,12407,1624.5,311.81,0.0141,1192.4
1.219,119,119.3,74.58,0.0093,505
3,14010,1504.8,236.85,0.00811,878
3,13730,500,264.17,0.008,395
1,5100,1610.1,83.31,0.00785,4046
1,16000,1363,211.08,0.01,2327
1,7840,1514,199.49,0.0108,2778
3.12,1118,531,123.95,0.00776,572
2.23,17700,1620,219.08,0.008,1282
0.78,7850,994,234.05,0.008,2453
1.57,2940,1590,159.82,0.008,2570
3.49,12750,999,262.16,0.008,518
1,15690,962,136.74,0.01105,2543
3.49,2940,2004,180.01,0.008,1221
1.57,14700,1606,188.54,0.008,1791
3,5880,2002,221.21,0.0108,1642
1,14710,4998,321.64,0.00581,2216
3,17650,428,255.22,0.01001,381
0.914,7030,5261,241.53,0.00622,3713
0.79,9800,4014,258.8,0.00607,2749
3,6860,1003,270.31,0.008,806
6,9800,2020,298.91,0.01075,543
3.49,12750,1001,201.03,0.008,668
0.78,4900,2217,149.63,0.008,4335
3.658,15525,2022,319.49,0.0134,829.2
5.34,19610,2310,332.84,0.0082,498
6,6860,1047,95.04,0.00778,670
6,9800,977,289.86,0.011,338
0.79,9800,4024,247.62,0.00607,3034
5,7010,1011.1,275.72,0.00811,494
2,18000,541,165.19,0.01,826
0.386,700,500,114.95,0.0048,1760
6,14710,2016,321.16,0.00787,346
3,6860,1984,113.11,0.00781,1869
2,19610,581,172.38,0.01,760
3.8,17650,3772,147.45,0.0074,2046
1.25,2569,484,75.14,0.01,2012
6,6960,1987,207.83,0.00778,730
0.78,2940,2228,189.97,0.008,4220
2,3040,559,36.79,0.01,1498
1.57,12750,3191,270.26,0.008,1796
3,12000,6372,232.01,0.01001,2988
0.96,1177,224,49.78,0.0129,1501
1.2,294,200,113,0.012,902
2.08,1294,615,120.49,0.00776,976
4,13720,4982,158.07,0.00585,1913
1.57,12750,2707,219.31,0.008,2302
0.75,3002,4049,207.69,0.008,4135
2,17650,1458,322.14,0.00805,744
2.44,14700,2696,286.86,0.008,1184
1.57,17700,1601,244.85,0.008,1442
0.79,12750,995,92.8,0.008,2706
3.05,6870,2005.6,216.73,0.00951,1522
0.5,5880,993,200.91,0.00792,3980
1,409,99,38.62,0.01,591
2,15690,2253,145.23,0.01,2740
6,6960,1992,219.94,0.00778,700
3,9800,4997,279.86,0.00578,1423
0.8,7850,7463,237.04,0.00384,3986
6,13630,2029,280.57,0.00771,460
0.79,9800,1585,245.52,0.00607,2219
4.966,7000,3240,187.63,0.01,1580
1.25,3511,1482,129.78,0.01,3299
2,14000,2269,125.55,0.01,2855
3.179,6472,3000,238.31,0.0151,1661
0.6,2569,678,87.07,0.00999,4350
2.75,1706,1127,53.28,0.0131,2030
0.25,9800,1504,96.88,0.00782,7900
0.792,7840,3994,232.02,0.00607,3211
6,13720,1027,320.84,0.0151,384
1.84,8274,1324.4,91.11,0.0095,2391.49
1,11760,970,118.99,0.01,2844
3,6860,1007,194.6,0.00799,1020
10.94,17650,1011,279.9,0.00805,169
2,7000,3197,257.58,0.01,2120
2.08,2216,660,114.42,0.00776,1175
0.25,11760,1990,136.02,0.00782,7368
1,2844,719,105.04,0.01,2965
0.96,2491,181,36.23,0.00996,1157
2.6,11790,1250,281.1,0.0077,721
1.727,7170,4050,279.6,0.01146,2190
1.2,501,100,31.25,0.006,260
0.96,1275,423,84.68,0.0129,2424
1,14000,1340,124.84,0.01,3332
2.08,2138,516,109.34,0.00776,980
5.563,6964,2820.5,213.4,0.0094,1114.8
3,15690,4997,239.81,0.00578,1966
6,6860,1015,266.17,0.00778,430
5,6860,1010,280.15,0.01075,588
3,17650,3181,338.06,0.01001,1115
3.49,14710,999,98.48,0.008,836
1.27,8616,1627.2,284.29,0.0141,1943.2
3.05,6870,4000,209.24,0.00925,2175
3,5880,1517,240.28,0.0108,1340
4.966,13720,2264,316.99,0.01,510
1.65,19610,1692,281.86,0.00772,1232
5.03,14700,2709,231.64,0.008,909
2,7840,3441,259.21,0.00578,1601
1.65,9800,4026,298.91,0.00782,1523
0.79,9800,989,97.83,0.008,2924
2.75,2403,362,30.06,0.0131,1015
3,11760,428,220.52,0.01001,490
6,14710,1508,156.96,0.00787,618
4.966,12000,778,224.61,0.01,465
3,9710,1976,78.98,0.00785,1852
6,13720,499,281.07,0.01075,209
0.96,628,201,40.97,0.00996,1083
1.15,265,251,32.78,0.0101,994
2.25,2001,796,93.83,0.01,1500
1.829,6895,2698.4,237.74,0.00617,1873.8
3,13830,1975,191.8,0.00785,1214
2,15690,3441,261.33,0.00578,1639
0.75,2993,2017,169.64,0.008,3864
1.93,5270,3837,188.87,0.0128,3088
6,13720,2730,249.99,0.0082,731
4,15690,1519,157.89,0.01075,1089
3.66,7010,2490.3,275.91,0.00811,992
1.57,4900,2690,185.98,0.008,3038
2.54,7850,1590,219.77,0.008,1299
2,7000,6276,158.01,0.01,4696
1.35,510,150,31.46,0.006,368
3.66,5010,1502.1,163.06,0.00811,1193
1,13730,4000,136.8,0.00796,6400
2.08,2658,634,113.78,0.00776,1171
0.2,101.3,3312,13.6,0.004,7310
6,17660,3305.6,180.18,0.00585,907
4.966,19610,848,261.66,0.01001,388
0.991,8651,1623.1,233.77,0.0141,2930.6
2,11760,478,307.74,0.01,555
6,14710,5003,321.16,0.00585,710
3,14710,1493,260.17,0.00578,604
6,6860,1499,220.99,0.00585,488
2.5,3413,856,111.92,0.01,1504
2.6,14710,1236.1,267.76,0.0077,756
0.79,14700,2699,311.31,0.00607,1689
1.6,7850,2696,290.07,0.008,1653
5.03,14700,3179,305.19,0.008,685
4.966,16000,1666,245.64,0.01,691
1.524,11029,1008.9,263.36,0.0141,1580.5
4.966,13720,542,233.11,0.01,336
1.57,2940,1007,194.02,0.008,1801
1.97,4900,2162,225.21,0.008,1958
7,17650,1008,340.94,0.0078,169
2.44,9800,2190,209.09,0.008,1548
2.365,4962,3850,250.67,0.0151,2281
2,13720,1001,199.89,0.0108,1267
1,5001,409,126.26,0.00998,1961
3,17650,2245,338.47,0.01001,798
6,9810,2001,133.06,0.0078,820
5.34,17650,1010,341.87,0.0082,205
1.84,13790,1405.4,313.89,0.0095,779.29
1.57,17700,2690,337.11,0.008,1209
2,1000,1503.5,170.07,0.00811,1431
4,7840,4972,220.75,0.00585,1475
0.799,9800,3982,212.2,0.00384,3070
2.6,11790,1736.1,139.84,0.0077,1515
2.23,17700,1620,344.75,0.008,559
3,11760,2002,260.33,0.0108,1088
1,603,150,76.85,0.006,487
2.54,9800,2696,219.26,0.008,1571
1,13720,1499,178.46,0.00581,1986
3.048,7274,2046.6,204.46,0.00932,1531.16
3,2990,752.7,133.58,0.00811,993
4.877,6805,929.6,240.77,0.0126,802.4
3.66,6870,2916.7,184.08,0.0094,1679
1,11760,1507,259.3,0.00805,1814
1.549,9800,3982,203.07,0.00384,2020
3,5880,1493,179.68,0.00578,1033
3,15690,3319,280.71,0.00803,1349
2,15690,4655,336.51,0.01,1667
6,13720,1547,280.49,0.0151,605
6,13720,509,198.99,0.0151,422
5,13720,4941,300.99,0.00585,875
6,7060,2010,89.11,0.00778,1030
3.203,6980,2190.9,182.86,0.00598,1147.2
1.57,9800,2690,158.26,0.008,2815
1,9810,1000,72.82,0.00801,2770
6,12750,2100,310.68,0.011,429
4.966,9800,2193,207.76,0.01,1046
1.002,9810,502,287.9,0.00801,1090
3,9800,986,240.02,0.0108,907
5.34,15690,2010,220.38,0.0082,732
1.8,995,1008,156.73,0.008,1294
2.25,1952,818,49.73,0.0131,2027
1,9900,2029,164.36,0.008,3330
2,7840,2004,199.49,0.00795,1942
0.914,6895,5179.9,264.74,0.00622,3129.4
1.65,17650,4154,303.14,0.00797,2314
1.008,9810,2000,233.48,0.00775,2350
1.57,12750,996,201.93,0.008,1280
0.799,7840,3862,260.22,0.00384,2620
1,13730,1054,316.89,0.00785,1060
1.65,5880,1689,66.24,0.0082,2907
3,15690,805,323.49,0.01001,403
3.048,6998.2,4091.7,236.41,0.00932,2014.751
2,13720,2009,281.66,0.00805,1146
1.55,12750,3960,282.47,0.00384,1355
4.966,18000,659,336.81,0.01,206
3,18000,1995,339.77,0.01001,682
1.6,9800,2696,299.79,0.008,1384
5.34,15690,1999,271.55,0.0082,573
2.367,4992,2210,175.3,0.0152,2590
3,7850,2777.8,279.04,0.0108,1372
1,17650,1000,165.94,0.00801,1770
4.966,11760,1334,301.83,0.01,411
2,2854,624,88.37,0.01,1503
2,6860,3441,159.37,0.00578,2456
2,6860,4235,260.16,0.00578,1818
3,13730,3999,253.01,0.00799,1806
3,17650,2000,241.81,0.00796,1120
0.5,5100,1316,49.8,0.0024,3308
5.34,15690,1994,189.56,0.0082,814
3.49,17660,999,183.17,0.008,671
0.991,11029,2034,301.5,0.0141,1791.8
3.5,7944,327,97.27,0.00998,517
3,9800,4744,213.75,0.01001,2303
4,13720,499,300.99,0.01075,281
1,4021,693,46.69,0.01,3358
1.829,113,92.2,99.5,0.0093,247
1,9810,1994.4,159.98,0.0108,3721
0.6,3079,487,53.88,0.00999,3922
1,13730,2008,153.02,0.00799,3490
2.6,17650,3386,190.42,0.0051,1756
0.799,9800,3982,253.65,0.00384,2450
2.74,6870,2033.3,224.58,0.0126,1851
0.78,14700,5021,316.2,0.008,2941
3,9810,2008,204.06,0.00799,1275
1.93,5171,5492,248.87,0.0128,2741
3,11760,1514,280.67,0.0108,880
4.019,4992,1190,185.52,0.0151,1347
4,15690,5023,239.81,0.00585,1509
2.08,520,389,118.69,0.00776,596
2.438,117,119.3,56.66,0.0093,239
0.91,10343,3837,238.38,0.00622,3315
6,15690,555,219.28,0.0146,432
2,3010,1000,133.28,0.00811,1757
1,13720,1005,299.91,0.00805,1112
4.966,11760,1083,303.76,0.01,341
3.49,9810,2004,103.9,0.008,1516
3,17650,738,253.54,0.01001,555
1,507,61,74.03,0.012,346
2,8000,804,187.67,0.01,1459
6,14710,1533,239.72,0.0151,752
10.94,17650,2036,300.5,0.00805,298
1.6,303,101,29.97,0.008,279
1,2059,339,53.63,0.01,1777
2.74,6870,2047.2,211.89,0.0126,1988
4.019,4992,1200,185.59,0.0151,1402
1,13720,5030,158.07,0.00581,5884
1.5,1804,840,42.6,0.0131,2992
6,17650,3370,96.1,0.00585,1150
6,18040,1002,196.47,0.00803,420
1,15690,1499,117.53,0.00581,2434
0.25,11760,1990,198.01,0.00782,5967
1.5,6963,548,182.2,0.00998,1525
4,9800,1499,197.9,0.00585,633
0.79,17700,2199,335.24,0.00607,1524
3,13720,989,178.46,0.0108,986
1,6860,500,104.08,0.00801,1840
3,5000,3020.9,254.08,0.00811,1419
3,6860,1000,249.31,0.00801,823
0.243,1980,2092,55.78,0.008,9289
6,14710,1017,239.72,0.0151,591
3.658,6888,2684.9,232.76,0.01262,1667.5
1.84,13790,1383.8,258.89,0.0095,1116.87
3,17960,1007,346.55,0.00811,297
1.008,6860,1000,256.3,0.00775,2070
2,5880,1001,140.32,0.0108,2081
2,12010,4011.2,225.14,0.00811,2444
3,9800,7420,210.65,0.01001,3313
1.93,6895,3037.4,273.6,0.0128,1971.6
1,13440,2010,155.06,0.008,3360
3.658,6914,2022.9,282.75,0.0134,1213.9
4,13720,1499,199.89,0.00585,611
1.57,7850,1601,174.16,0.008,2221
1,13720,598,93.19,0.01,2041
1,15690,5019,178.32,0.00581,5826
1.57,9800,2190,247.62,0.008,1801
2,13720,3330,260.19,0.00805,1802
10.94,13720,2030,300.9,0.00805,211
0.6,314,418,37.2,0.0101,2190
2,5880,985,179.68,0.00795,1581
2,18000,333,106.32,0.01,664
0.91,10343,5397,184.78,0.00622,5950
3.8,9810,2238.9,242.02,0.0104,1105
1,5880,962,120.31,0.01105,3318
0.99,9810,3944,204.06,0.008,4230
4.966,17650,1603,253.54,0.01,682
1,517,201,27.69,0.006,652
2.08,745,324,113.83,0.00776,604
1,6860,1000,126.12,0.00796,2680
1,5001,518,152.73,0.00998,2409
3,9810,1000,118.87,0.00801,1057
1,11760,1514,299.7,0.0108,1525
1,13730,2008,233.63,0.00799,2470
6,13830,1014,108.54,0.00771,530
2.511,7040,4352.4,221.92,0.00545,1762.8
2.511,9590,4246.9,252.99,0.00545,1448.3
3.658,3450,2030.9,180.35,0.0134,1863.7
6,19610,995,280.86,0.01075,362
1,11760,3353,96.84,0.00581,4842
4,15690,4972,219.72,0.00585,1628
2,9800,2804,99.03,0.00795,2954
1,6963,1315,199.38,0.00998,2862
2.08,1422,748,58.54,0.00394,775
3.66,6870,663.9,247.76,0.0126,843
0.79,14700,1604,260.3,0.00607,1775
1.57,14700,2190,290.87,0.008,1295
6,7060,1047,116,0.00778,680
10.94,13720,1508,260.1,0.00805,240
3.8,17650,4302,311.93,0.0074,1163
6,11760,3328,258.27,0.00585,568
3,9810,1997,133.06,0.00799,1574
1,17650,1499,137.3,0.00581,2363
1,5001,1330,98.06,0.00998,3878
2.08,1559,545,131.08,0.00993,1171
1.04,2903,325,85.36,0.00776,1338
2.23,12750,1625,300.75,0.008,775
2.5,5100,1194,93.8,0.00998,2009
1.73,6870,4055.6,234.48,0.00951,2485
2,7000,1485,255.95,0.01,1681
1.57,12750,1007,249.92,0.008,1067
0.792,9800,2707,168.46,0.00607,3811
1.84,13790,2763.5,313.33,0.0095,1113.72
3,5880,3335,178.77,0.00578,1647
1.57,17700,1601,297.6,0.008,1090
3.66,3010,1255.3,133.99,0.00811,1090
5.56,6870,677.8,221.98,0.0126,619
1.25,2089,1781,133.29,0.01,3523
4,14000,3006.2,326.34,0.00811,606
3.178,4992,3060,209.82,0.0151,2259
3.658,12137,2047.5,298.02,0.0134,853.3
3.66,5000,3986.8,164.07,0.00811,2163
6,15690,4982,239.16,0.00585,1103
2,13720,1495,117.76,0.00795,1767
3,15690,456,323.97,0.01001,304
5.34,11760,2010,279.51,0.0082,525
0.864,7000,4050,255.74,0.01077,3090
1,1275,945,113.87,0.01,2995
6,13720,999,288.77,0.00803,240
0.5,490,151,69.85,0.008,1130
