d,l,m,p,t,c
0.008,0.99,1007.0,9810.0,284.9,1460.0
0.00585,4.0,4982.0,14710.0,240.37,1456.0
0.00607,1.0,1165.0,4021.0,57.0,3444.0
0.00996,0.96,1367.0,2373.0,123.01,3963.0
0.00811,3.66,754.7,2010.0,113.05,782.0
0.008,2.44,2690.0,17700.0,249.96,1664.0
0.00585,5.0,3359.0,19610.0,280.86,789.0
0.00805,1.0,3319.0,15690.0,280.71,2756.0
0.0131,2.0,404.0,3168.0,34.59,1452.0
0.008,1.57,2690.0,12750.0,178.49,2714.0
0.0074,3.8,4496.0,17650.0,317.11,1174.0
0.00999,0.6,402.0,2462.0,53.51,3369.0
0.00607,0.792,2707.0,14710.0,214.12,3200.0
0.00795,2.0,2804.0,9800.0,197.9,2035.0
0.0082,5.37,1500.0,14710.0,279.75,453.0
0.00811,5.0,2010.6,10000.0,301.18,425.0
0.01,2.0,5959.0,7000.0,280.97,2302.0
0.01001,3.0,754.0,16000.0,244.36,626.0
0.01,1.0,1419.0,13720.0,120.61,3463.0
0.00581,1.0,3353.0,7840.0,139.9,4057.0
0.00622,0.91,2658.0,10343.0,216.45,3139.0
0.00394,2.08,1000.0,2481.0,59.71,1014.0
0.00805,10.94,1016.0,17650.0,137.3,285.0
0.00585,5.0,4982.0,6860.0,199.77,1257.0
0.0104,3.8,675.0,17660.0,119.85,744.0
0.00578,3.0,4997.0,17650.0,137.3,2744.0
0.00776,3.12,710.0,2854.0,141.31,836.0
0.01,1.0,1645.0,9800.0,120.43,4017.0
0.00998,1.0,1138.0,7944.0,96.32,3304.0
0.00558,1.727,3845.0,7100.0,251.67,2000.0
0.00781,3.0,4020.0,17750.0,297.63,1625.0
0.01075,6.0,2014.0,15690.0,339.68,348.0
0.01,2.0,1946.0,15690.0,144.76,2430.0
0.01,4.966,566.0,15690.0,326.47,220.0
0.00805,1.0,2014.0,17650.0,301.67,1732.0
0.00998,1.5,1547.0,6963.0,105.81,2964.0
0.00384,0.8,4991.0,7850.0,246.11,3052.0
0.008,0.79,995.0,14700.0,261.33,1454.0
0.00998,2.5,459.0,6963.0,81.73,995.0
0.008,0.78,1599.0,7850.0,79.73,4362.0
0.008,2.44,1023.0,14700.0,146.8,1019.0
0.008,0.5,200.0,397.0,60.48,1292.0
0.011,6.0,2085.0,12750.0,229.6,753.0
0.00795,2.0,985.0,9800.0,118.06,1488.0
0.0129,0.96,413.0,1353.0,84.24,2439.0
0.0108,3.0,498.0,14710.0,280.73,418.0
0.00993,3.12,478.0,2599.0,127.32,786.0
0.0077,2.6,2200.0,14710.0,301.68,756.0
0.0113,1.829,680.7,6895.0,270.87,1309.2
0.00803,4.0,3324.0,17650.0,322.14,902.0
0.00803,4.0,2008.0,17650.0,322.14,534.0
0.00801,3.0,4000.0,6860.0,254.26,1627.0
0.0128,1.93,1329.0,5171.0,182.75,2429.0
0.00811,2.0,4997.9,6990.0,276.48,2149.0
0.00799,3.0,1007.0,13730.0,274.45,555.0
0.008,0.79,995.0,7850.0,186.27,2644.0
0.01,2.0,2234.0,14000.0,205.5,2097.0
0.0095,1.84,2686.5,15169.0,285.56,1583.81
0.00607,0.79,4975.0,14700.0,323.15,2279.0
0.00578,3.0,1493.0,15690.0,219.28,689.0
0.00803,3.0,1993.0,17550.0,122.33,1698.0
0.01,4.966,452.0,16000.0,247.77,271.0
0.0128,1.93,1257.0,7030.0,118.95,2543.0
0.01,2.0,1695.0,17650.0,150.03,2152.0
0.008,0.78,1599.0,9800.0,172.38,3273.0
0.0104,3.8,1013.9,17660.0,200.75,689.0
0.00787,6.0,1000.0,14710.0,322.11,195.0
0.0108,1.0,2757.0,15690.0,220.38,4203.0
0.00622,0.914,2861.0,7030.0,185.03,3900.0
0.008,3.49,2004.0,9810.0,190.77,1183.0
0.00801,1.0,500.0,17650.0,135.41,1250.0
0.00795,2.0,2787.0,17650.0,178.0,2546.0
0.011,6.0,2164.0,12750.0,290.66,566.0
0.008,1.0,1784.1,14727.0,269.06,1944.9
0.00558,1.727,3845.0,7490.0,255.91,2020.0
0.0126,3.66,1394.4,6870.0,245.67,1140.0
0.00799,3.0,2008.0,13730.0,265.19,907.0
0.00805,2.0,999.0,15690.0,321.57,572.0
0.008,1.57,4902.0,4900.0,229.3,3060.0
0.00953,1.727,2020.4,6964.0,247.73,2027.8
0.01,1.0,810.0,15690.0,187.05,1948.0
0.01,2.5,222.0,1167.0,41.72,530.0
0.01001,3.0,4638.0,10000.0,287.22,1479.0
0.007,0.98,3451.0,9930.0,288.14,2334.0
0.0068,1.2,3856.0,5880.0,230.29,2919.0
0.01077,0.864,1040.0,6930.0,250.06,2830.0
0.00578,2.0,5082.0,17650.0,218.17,3001.0
0.008,0.78,1623.0,2940.0,196.03,3909.0
0.00578,3.0,4976.0,7840.0,199.49,2058.0
0.01,1.0,277.0,2059.0,51.71,1531.0
0.008,1.57,1595.0,7850.0,234.05,1889.0
0.01,2.0,948.0,17650.0,135.89,1375.0
0.00803,4.0,2008.0,9800.0,299.79,534.0
0.01,4.966,4262.0,15690.0,246.86,1632.0
0.00787,6.0,1000.0,14710.0,300.05,231.0
0.006,0.68,118.4,101.3,29.9,528.0
0.01,2.0,637.0,16000.0,192.33,889.0
0.00811,5.0,4004.0,7020.0,186.96,1514.0
0.0128,0.914,3756.0,7030.0,243.22,3378.0
0.00805,10.94,2030.0,13720.0,239.7,317.0
0.01,2.0,994.0,3089.0,118.63,2011.0
0.00935,2.007,1174.0,6960.0,208.27,1830.0
0.00932,3.048,957.5,7101.6,274.98,841.712
0.00932,3.048,2062.8,6929.2,224.56,1459.599
0.00781,3.0,4003.0,9900.0,176.59,2096.0
0.00607,0.79,1604.0,14700.0,212.03,2193.0
0.008,1.645,1117.0,15690.0,275.16,907.0
0.00803,3.0,1005.0,6860.0,68.98,1369.0
0.00795,2.0,985.0,5880.0,200.02,1465.0
0.00558,2.007,4050.0,7030.0,254.83,1850.0
0.0051,2.6,5305.5,9810.0,203.39,1790.0
0.01,2.0,2330.0,1079.0,53.82,3257.0
0.01,4.966,779.0,17650.0,255.64,373.0
0.00805,2.0,2805.6,9810.0,299.87,1258.0
0.01,1.0,445.0,12000.0,96.5,1898.0
0.01,1.0,2322.0,10000.0,140.61,4431.0
0.01075,4.0,499.0,6860.0,240.1,552.0
0.008,1.57,2723.0,2940.0,194.02,3000.0
0.00578,3.0,3335.0,7840.0,117.73,1929.0
0.0077,2.6,1999.0,11760.0,308.76,744.0
0.00777,3.12,1380.0,1048.0,128.51,861.0
0.006,0.5,149.0,109.0,31.18,790.0
0.00935,1.359,4050.0,7030.0,281.26,2380.0
0.0129,0.96,292.0,2432.0,64.76,2017.0
0.0126,4.877,945.6,8401.0,215.17,821.1
0.00617,4.547,4027.3,6895.0,254.63,1061.2
0.01001,3.0,977.0,14000.0,231.14,777.0
0.01,1.25,1491.0,3040.0,125.19,3508.0
0.00787,6.0,3010.0,14710.0,219.22,898.0
0.01,1.0,1463.0,8000.0,86.93,4118.0
0.008,0.78,1608.0,7850.0,190.36,3226.0
0.00781,3.0,2007.0,17650.0,299.63,833.0
0.0108,3.0,497.2,7850.0,159.85,857.0
0.00996,0.96,1017.0,2226.0,109.47,3483.0
0.008,1.57,2718.0,7850.0,184.23,2630.0
0.008,1.57,4038.0,12750.0,270.26,2257.0
0.00778,6.0,4072.0,14120.0,186.61,1290.0
0.00799,3.0,996.0,13730.0,132.79,914.0
0.01,2.0,1638.0,10000.0,203.87,1878.0
0.008,0.5,202.0,699.0,83.86,1421.0
0.0095,1.84,669.6,13790.0,91.11,1274.62
0.008,1.0,100.0,714.0,58.98,452.0
0.0108,3.0,2002.0,17650.0,301.67,996.0
0.01,2.0,230.0,16000.0,124.68,488.0
0.01,1.0,464.0,13720.0,94.15,1750.0
0.01001,3.0,1891.0,12000.0,300.77,813.0
0.01,4.966,3883.0,14000.0,315.93,894.0
0.01001,3.0,3659.0,14000.0,243.84,1975.0
0.008,0.78,3206.0,4900.0,159.62,4645.0
0.008,1.6,3994.0,14700.0,321.25,1633.0
0.01,2.0,2586.0,14000.0,122.94,3244.0
0.008,5.03,2715.0,12750.0,248.87,768.0
0.008,1.75,3941.0,7028.0,225.95,2448.0
0.00803,3.0,2809.0,17650.0,301.67,1116.0
0.008,1.57,2690.0,17700.0,317.15,1467.0
0.00935,2.007,1012.0,7000.0,207.84,1670.0
0.01,1.0,2011.0,8000.0,98.62,4592.0
0.0131,1.5,293.0,3138.0,29.67,1490.0
0.0131,2.25,980.0,3383.0,55.56,2504.0
0.0074,3.8,6027.0,17650.0,254.17,2058.0
0.00581,1.0,1499.0,6860.0,119.03,3066.0
0.00803,6.0,2004.0,6860.0,222.95,720.0
0.008,1.6,3218.0,14700.0,219.36,2664.0
0.00585,4.0,1499.0,9800.0,78.47,908.0
0.00775,1.008,4000.0,6860.0,209.79,3330.0
0.00999,0.6,932.0,3168.0,97.22,4877.0
0.00798,6.0,1003.7,5010.0,164.67,600.0
0.0141,1.524,1623.1,12476.0,283.8,1530.0
0.00998,1.5,1125.0,4021.0,98.55,2882.0
0.01075,4.0,1010.0,13720.0,78.57,1001.0
0.0095,1.84,2651.4,15169.0,257.78,1943.48
0.00999,0.6,923.0,2883.0,96.13,4808.0
0.0151,3.179,3000.0,6482.0,238.45,1661.0
0.00805,10.94,1008.0,6860.0,241.1,283.0
0.00578,3.0,3335.0,19610.0,116.51,2061.0
0.01,0.5,99.0,506.0,73.0,1028.0
0.01001,3.0,1078.0,16000.0,321.56,470.0
0.01,1.25,102.0,1147.0,36.83,512.0
0.01075,6.0,1537.0,13720.0,320.84,358.0
0.008,0.78,1617.0,2940.0,169.96,4251.0
0.0128,0.914,1423.8,6895.0,237.95,2817.1
0.00801,3.0,500.0,13730.0,125.69,572.0
0.00811,4.0,2515.6,18020.0,256.03,1069.0
0.00811,4.0,6001.4,18010.0,256.57,2331.0
0.00998,3.0,982.0,6963.0,96.05,1495.0
0.01,1.0,1962.0,14000.0,215.54,2932.0
0.01262,3.658,1356.0,6757.0,242.13,1152.4
0.008,0.393,4753.0,490.0,31.83,8369.0
0.008,2.54,1606.0,7850.0,247.99,1160.0
0.00801,1.0,500.0,9810.0,181.66,1420.0
0.01075,6.0,1534.0,5880.0,200.02,828.0
0.0077,2.6,3777.8,11790.0,211.05,1932.0
0.00799,3.0,4004.0,9810.0,234.56,1633.0
0.0051,2.6,2027.0,17650.0,301.67,686.0
0.0108,3.0,498.0,15690.0,260.3,448.0
0.00578,3.0,3335.0,5880.0,139.39,1902.0
0.00578,2.0,4997.0,7840.0,119.86,3180.0
0.00585,4.0,1499.0,13720.0,138.83,723.0
0.00787,6.0,1000.0,14710.0,197.73,402.0
0.0128,1.93,1356.0,10343.0,214.68,1858.0
0.008,1.57,1601.0,9800.0,188.63,2023.0
0.008,3.49,2004.0,14710.0,177.39,1163.0
0.00781,3.0,1984.0,17750.0,196.62,1348.0
0.01,4.966,3692.0,7000.0,264.03,1198.0
0.0141,1.524,2712.0,11063.0,301.75,1507.9
0.0141,1.524,1012.9,12407.0,311.81,1028.4
0.01,2.0,2446.0,8000.0,197.84,2345.0
0.008,3.49,2004.0,9810.0,94.83,1551.0
0.01,2.0,1454.0,11760.0,114.0,2077.0
0.01,2.0,1759.0,12000.0,127.66,2343.0
0.00801,3.0,1009.0,13730.0,307.96,453.0
0.0131,1.5,817.0,2412.0,47.77,3047.0
0.008,1.57,501.0,17700.0,244.85,622.0
0.00581,1.0,3353.0,17650.0,301.67,2223.0
0.00798,6.0,750.6,14000.0,236.34,286.0
0.00581,1.0,3353.0,13720.0,137.89,4460.0
0.0093,1.829,299.7,205.0,82.59,665.0
0.00801,3.0,2000.0,9810.0,133.06,1566.0
0.008,1.65,1487.0,17650.0,269.52,1186.0
0.008,0.78,1005.0,12750.0,300.75,1288.0
0.0082,5.34,2283.0,15690.0,270.54,657.0
0.0093,1.829,119.3,122.0,70.06,328.0
0.00999,0.6,443.0,1491.0,51.59,3390.0
0.00585,4.0,4992.0,11760.0,118.04,1942.0
0.008,1.57,4038.0,12750.0,290.66,1884.0
0.01075,6.0,995.0,19610.0,259.99,402.0
0.00578,2.0,5082.0,17650.0,240.74,2726.0
0.00622,0.91,5261.0,6895.0,240.28,3713.0
0.008,0.393,4888.0,1010.0,90.39,7661.0
0.016,6.0,1001.0,14700.0,292.0,459.0
0.00998,2.5,1406.0,6963.0,122.41,2014.0
0.00776,2.08,603.0,3491.0,99.14,1153.0
0.00607,0.792,2698.0,9800.0,198.8,3280.0
0.0108,1.0,1513.9,13730.0,160.26,3261.0
0.0102,2.438,5627.4,6893.0,204.84,2817.1
0.0131,1.5,542.0,1177.0,37.34,2085.0
0.00787,6.0,1508.0,14710.0,321.16,276.0
0.01075,5.0,1010.0,9800.0,219.26,629.0
0.0134,3.658,2051.7,5161.0,243.13,1483.1
0.0104,3.8,1511.0,15690.0,261.33,721.0
0.006,0.8,100.0,806.0,27.55,405.0
0.0108,2.0,1996.0,5880.0,260.28,1907.0
0.011,6.0,1573.0,17700.0,270.56,563.0
0.00778,6.0,1012.0,17850.0,275.71,300.0
0.008,1.0,2000.0,17650.0,113.07,3570.0
0.01,2.0,1719.0,9800.0,141.19,2277.0
0.0151,6.0,1919.0,11760.0,279.51,748.0
0.008,1.0,980.0,6860.0,269.13,2120.0
0.00796,3.0,4000.0,6860.0,220.99,1866.0
0.00932,3.048,1025.3,13755.1,274.38,613.473
0.0108,3.0,2011.0,11760.0,239.38,1221.0
0.01,4.966,1226.0,14000.0,315.6,361.0
0.008,1.765,101.0,307.0,65.35,236.0
0.0128,1.93,1206.8,10343.0,236.03,1697.2
0.00792,0.5,1495.0,7840.0,179.32,4396.0
0.0095,1.84,676.4,11032.0,286.67,813.99
0.00778,6.0,1995.0,17550.0,315.0,400.0
0.00585,5.0,1499.0,6860.0,159.37,645.0
0.00581,1.0,1499.0,9800.0,177.44,2313.0
0.01001,3.0,3177.0,14000.0,313.43,1063.0
0.0108,1.0,2002.8,9810.0,239.05,2602.0
0.00384,0.799,5013.0,9800.0,209.09,3561.0
0.00384,0.799,5013.0,9800.0,258.8,2710.0
0.00578,2.0,3441.0,15690.0,220.38,1950.0
0.01262,3.658,5261.3,7033.0,243.67,1995.0
0.00998,1.0,1521.0,6963.0,97.24,3844.0
0.008,3.49,1000.0,7850.0,263.15,634.0
0.00801,1.0,4000.0,9810.0,239.47,2960.0
0.0104,3.8,1014.0,19610.0,223.97,686.0
0.012,1.44,300.0,294.0,26.0,1210.0
0.00384,0.8,4008.0,12750.0,303.77,1816.0
0.008,1.57,3169.0,9800.0,220.14,2324.0
0.01001,3.0,1262.0,16000.0,245.64,843.0
0.01001,3.0,3389.0,15690.0,320.6,1239.0
0.00805,1.0,1005.0,11760.0,280.67,1418.0
0.00607,1.0,646.0,1128.0,55.9,1772.0
0.0131,1.75,779.0,2314.0,45.61,2457.0
0.00998,2.0,2621.0,4021.0,152.47,2972.0
0.008,1.8,3013.0,3005.0,132.24,3226.0
0.00998,2.5,533.0,6963.0,157.81,996.0
0.0079,0.895,1440.0,11760.0,262.78,1872.0
0.01001,3.0,3799.0,5000.0,165.68,2761.0
0.00784,1.645,1861.1,19620.0,348.55,756.0
0.00607,0.79,2699.0,14700.0,255.11,2670.0
0.0108,1.0,1523.0,6860.0,140.24,3570.0
0.01001,3.0,636.0,11760.0,302.71,444.0
0.0141,0.991,1617.7,12407.0,272.7,2160.9
0.01001,3.0,364.0,13720.0,236.78,381.0
0.00785,3.0,1080.0,17650.0,172.91,853.0
0.01,4.966,4672.0,5000.0,242.29,1501.0
0.00811,4.0,752.6,6990.0,185.48,700.0
0.00795,2.0,1495.0,13720.0,197.86,1349.0
0.00801,3.0,1000.0,13730.0,119.76,935.0
0.008,1.57,4979.0,9800.0,299.79,1601.0
0.00581,1.0,1499.0,13720.0,280.49,1276.0
0.0078,6.0,1006.0,9810.0,133.06,500.0
0.00796,1.0,4000.0,13730.0,218.31,4400.0
0.01,1.5,123.0,2834.0,42.28,520.0
0.00932,3.048,1028.0,18029.8,276.63,591.09
0.01105,1.0,962.0,5880.0,260.28,2546.0
0.0131,3.0,1171.0,1952.0,56.91,1970.0
0.01,1.25,469.0,3197.0,72.76,2010.0
0.008,0.78,4004.0,7850.0,246.11,3217.0
0.00805,10.94,2036.0,17650.0,239.6,377.0
0.008,1.57,2690.0,4900.0,214.11,2719.0
0.00811,4.0,1247.0,18010.0,346.36,276.0
0.008,1.57,3180.0,9800.0,299.79,1437.0
0.0131,1.5,429.0,3481.0,37.05,2059.0
0.00776,3.12,300.0,559.0,121.98,366.0
0.00581,1.0,5030.0,13720.0,280.49,3008.0
0.00578,2.0,3441.0,9800.0,118.06,2523.0
0.0151,6.0,1547.0,13720.0,300.99,539.0
0.0078,1.65,4583.3,9810.0,256.22,2270.0
0.008,1.0,1997.0,17650.0,263.36,2210.0
0.008,1.0,151.0,397.0,60.95,582.0
0.008,1.57,979.0,17700.0,285.14,827.0
0.00617,5.512,3959.5,6895.0,259.92,882.0
0.0141,1.524,1015.6,11063.0,263.04,1608.8
0.0131,2.5,514.0,2824.0,40.63,1441.0
0.0108,3.0,1514.0,11760.0,319.02,666.0
0.00999,0.6,232.0,1795.0,40.89,2013.0
0.00811,3.0,751.0,18000.0,256.27,523.0
0.00585,5.0,5054.0,13720.0,117.76,1756.0
0.0134,3.658,2008.7,17906.0,311.97,1053.1
0.008,1.57,3185.0,4900.0,220.23,2820.0
0.01,4.966,464.0,15690.0,246.86,287.0
0.00998,1.5,678.0,4021.0,91.65,2112.0
0.00999,0.6,453.0,1304.0,52.58,3390.0
0.00799,3.0,1001.0,9810.0,153.23,949.0
0.00787,3.0,3010.0,14710.0,178.31,1829.0
0.008,1.57,3239.0,7850.0,199.6,2697.0
0.0131,3.0,376.0,3383.0,46.46,964.0
0.0104,3.8,2943.0,19610.0,319.46,1035.0
0.01105,1.0,962.0,9800.0,197.9,2205.0
0.00581,1.0,1499.0,9800.0,259.82,1744.0
0.00801,3.0,4000.0,17650.0,342.79,1118.0
0.0104,3.8,1686.1,9810.0,204.51,1105.0
0.0134,3.658,2037.0,5092.0,223.7,1611.1
0.008,0.78,1722.0,2940.0,138.65,4604.0
0.015,5.372,674.0,6750.0,230.03,718.0
0.00953,1.727,4190.0,6964.0,198.27,2992.5
0.00799,3.0,1001.0,13730.0,173.25,810.0
0.00795,2.0,985.0,9800.0,159.19,1372.0
0.0108,3.0,995.0,17650.0,178.0,933.0
0.00798,6.0,1004.9,10010.0,211.1,416.0
0.01,2.0,794.0,7000.0,278.5,1173.0
0.00607,0.79,1604.0,14700.0,240.71,1961.0
0.01,1.0,1313.0,13720.0,196.27,2394.0
0.012,1.2,300.0,294.0,60.0,1320.0
0.01,1.0,913.0,12000.0,127.89,2698.0
0.00785,1.0,2225.3,7100.0,78.36,4443.0
0.01,2.0,4102.0,12000.0,232.87,2796.0
0.00776,2.08,952.0,1393.0,138.15,1206.0
0.00578,3.0,3335.0,5880.0,260.28,1164.0
0.00792,1.65,4055.6,11790.0,302.58,1480.0
0.0131,2.5,838.0,2481.0,50.37,2024.0
0.011,6.0,2179.0,12750.0,270.26,616.0
0.0129,0.96,430.0,1226.0,83.5,2424.0
0.00578,3.0,1493.0,19610.0,218.64,743.0
0.0141,1.524,1015.6,11063.0,263.04,1596.2
0.0131,1.75,342.0,2305.0,31.97,1462.0
0.008,0.79,989.0,2940.0,128.79,3571.0
0.00811,4.0,753.4,18010.0,256.57,381.0
0.00798,6.0,5037.6,11990.0,314.2,901.0
0.008,2.23,1620.0,12750.0,199.0,1314.0
0.00598,3.203,1121.0,6945.0,272.16,613.7
0.012,1.0,97.0,121.0,84.36,492.0
0.0108,3.0,1993.0,9800.0,299.79,936.0
0.00998,1.5,294.0,8924.0,95.86,1042.0
0.00811,5.0,750.8,7000.0,275.81,437.0
0.01075,6.0,1528.0,11760.0,157.36,823.0
0.00585,4.0,1499.0,9800.0,260.84,487.0
0.00578,3.0,3335.0,7840.0,240.96,1202.0
0.01001,3.0,662.0,12000.0,220.44,680.0
0.00803,6.0,990.0,6860.0,271.29,430.0
0.01,2.0,361.0,17650.0,101.13,714.0
0.01,2.0,1243.0,12000.0,119.36,1935.0
0.00585,6.0,3359.0,6860.0,200.88,868.0
0.00932,3.048,1033.4,11273.0,279.06,644.682
0.0095,1.84,349.7,13790.0,202.78,643.62
0.00922,3.658,4068.0,6612.0,246.81,1584.9
0.008,1.0,2018.0,13730.0,317.87,1340.0
0.00811,5.0,4010.4,12000.0,314.27,758.0
0.00394,2.08,882.0,941.0,58.8,783.0
0.01075,6.0,499.0,17650.0,321.15,172.0
0.01,4.966,4662.0,17650.0,255.64,1813.0
0.00589,0.4,1632.0,7840.0,73.63,5780.0
0.01001,3.0,527.0,7000.0,186.95,844.0
0.008,1.57,1601.0,14700.0,321.25,817.0
0.00796,1.0,2000.0,9810.0,284.9,1740.0
0.00803,6.0,1999.0,13530.0,214.14,640.0
0.00998,3.5,712.0,8924.0,98.72,967.0
0.00998,1.0,279.0,4021.0,113.73,1469.0
0.00585,5.0,1499.0,19610.0,198.14,493.0
0.008,3.49,998.0,12750.0,184.68,706.0
0.01,1.0,940.0,10000.0,129.07,2787.0
0.00795,2.0,2004.0,11760.0,157.82,1930.0
0.015,4.686,271.0,4220.0,242.62,361.0
0.00801,3.0,500.0,9810.0,289.94,417.0
0.00998,3.0,1023.0,4021.0,98.07,1494.0
0.00993,2.08,729.0,481.0,79.63,1075.0
0.00607,1.0,1531.0,1147.0,57.89,3249.0
0.00581,1.0,1499.0,7840.0,240.12,2114.0
0.0082,5.34,1010.0,19610.0,259.99,372.0
0.00393,1.5,2550.3,7100.0,59.92,2612.0
0.008,3.0,500.0,6860.0,168.38,664.0
0.00803,6.0,1999.0,13730.0,87.54,940.0
0.00799,3.0,1001.0,9810.0,193.71,867.0
0.00585,4.0,4951.0,17650.0,117.13,2324.0
0.0108,2.0,1001.0,5880.0,260.28,1465.0
0.01262,3.658,2684.9,6819.0,234.34,1646.4
0.008,0.78,1603.0,14700.0,219.36,2373.0
0.00803,6.0,1002.0,18040.0,211.83,400.0
0.008,0.78,1594.0,7850.0,109.77,3999.0
0.00811,4.0,1247.4,3000.0,134.25,986.0
0.0082,5.34,1010.0,9800.0,269.88,412.0
0.0078,6.0,2007.0,13730.0,283.67,430.0
0.0094,3.658,2915.4,6964.0,184.72,1679.2
0.00996,0.96,493.0,618.0,60.65,1948.0
0.00622,0.914,2806.9,10343.0,171.48,3880.2
0.008,1.0,2007.0,6860.0,195.73,3220.0
0.01001,3.0,1949.0,16000.0,242.86,1179.0
0.00607,0.79,2708.0,12750.0,221.51,3087.0
0.00394,2.08,915.0,3256.0,49.99,991.0
0.008,1.57,3180.0,14700.0,197.87,2962.0
0.00801,1.0,500.0,17650.0,274.79,800.0
0.0128,0.914,1383.1,10343.0,199.74,2911.7
0.00998,2.0,1214.0,6472.0,164.39,1967.0
0.01,4.966,941.0,11760.0,305.85,314.0
0.0134,3.658,2050.6,1746.0,187.3,1431.4
0.01146,1.727,4050.0,7070.0,278.62,2200.0
0.00578,2.0,1493.0,17650.0,136.36,1322.0
0.01,1.5,992.0,3197.0,125.02,2509.0
0.01001,3.0,1003.0,15690.0,240.88,735.0
0.01,1.0,496.0,16000.0,101.8,1792.0
0.0093,2.438,119.3,119.0,69.33,244.0
0.00781,3.0,3910.0,13930.0,200.83,2070.0
0.00801,6.0,498.0,9810.0,174.55,300.0
0.00811,2.0,1507.1,18000.0,256.9,1140.0
0.0131,2.75,776.0,1245.0,43.15,1464.0
0.008,3.49,2004.0,12750.0,111.89,1386.0
0.00795,2.0,985.0,7840.0,138.96,1593.0
0.00811,4.0,2499.2,12020.0,223.69,1023.0
0.00776,2.08,1029.0,1108.0,126.59,1208.0
0.008,0.78,3972.0,4900.0,193.88,4147.0
0.00932,3.048,2049.3,13893.0,274.59,913.274
0.00998,1.5,2442.0,6865.0,211.39,2475.0
0.01,2.0,1503.0,7000.0,221.04,1901.0
0.011,6.0,1000.0,9800.0,259.82,418.0
0.008,1.57,1601.0,14700.0,240.71,1429.0
0.01262,5.563,5302.0,6998.0,233.97,1916.7
0.01,0.35,1604.3,1590.0,19.0,7420.0
0.00805,1.0,1507.0,17650.0,260.24,1767.0
0.00781,3.0,4026.0,9900.0,298.82,1193.0
0.0126,4.877,1322.2,6670.0,242.01,933.1
0.0129,0.96,528.0,2265.0,96.68,2886.0
0.008,1.0,502.0,17650.0,171.99,1170.0
0.0128,1.93,2739.0,7030.0,144.85,3247.0
0.01075,4.0,1010.0,15690.0,157.89,795.0
0.0077,2.6,4999.0,14710.0,280.73,1907.0
0.0126,3.66,1355.6,6870.0,250.25,1130.0
0.011,6.0,2705.0,9800.0,259.82,852.0
0.00585,6.0,5003.0,6860.0,159.37,1281.0
0.0128,0.914,1952.0,7030.0,231.54,2975.0
0.01146,1.727,998.0,7030.0,210.61,2150.0
0.00998,3.5,1483.0,8826.0,125.93,1480.0
0.01,2.5,740.0,785.0,103.26,1051.0
0.01046,1.803,1357.4,13790.0,301.39,946.5
0.00585,4.0,3308.0,13720.0,56.22,1772.0
0.00617,1.829,4122.2,6895.0,243.64,2228.1
0.00801,3.0,4000.0,17650.0,325.23,1310.0
0.00998,2.5,1230.0,6963.0,86.03,2008.0
0.0104,3.8,2888.9,17660.0,249.6,1465.0
0.00801,3.0,1009.0,13730.0,190.68,759.0
0.00782,0.25,1990.0,14710.0,177.39,6383.0
0.00781,3.0,1955.0,13630.0,298.88,681.0
0.00998,1.0,550.0,6963.0,128.54,2340.0
0.008,1.57,2223.0,9800.0,120.9,2935.0
0.008,0.78,3885.0,7850.0,230.83,3630.0
0.01,1.0,2105.0,13720.0,196.27,3392.0
0.008,1.57,2696.0,17700.0,328.28,1323.0
0.00778,6.0,1033.0,9900.0,234.32,380.0
0.008,3.49,2004.0,12750.0,230.69,914.0
0.00999,0.6,879.0,3197.0,95.89,4801.0
0.01262,2.743,2047.6,6964.0,212.74,1988.0
0.0108,3.0,498.0,15690.0,301.41,373.0
0.00805,2.0,2805.6,9810.0,260.11,1535.0
0.00803,4.0,3341.0,17650.0,280.98,1174.0
0.0151,2.365,3850.0,4962.0,252.06,2276.0
0.00607,0.79,3179.0,14700.0,296.11,2166.0
0.00993,2.08,212.0,1706.0,141.52,544.0
0.00585,4.0,1499.0,13720.0,238.72,515.0
0.01001,3.0,2396.0,18000.0,255.43,1454.0
0.0134,3.658,2041.9,18740.0,314.61,1062.5
0.0151,6.0,519.0,14710.0,280.73,343.0
0.00384,0.799,5013.0,7840.0,175.2,4140.0
0.00801,1.0,2000.0,17650.0,290.36,1590.0
0.01,1.25,102.0,3325.0,37.19,510.0
0.00585,5.0,5003.0,17650.0,280.98,1128.0
0.01,2.25,755.0,2442.0,94.34,1494.0
0.00795,3.0,4034.0,9810.0,280.9,1299.0
0.01075,4.0,2020.0,11760.0,318.55,564.0
0.008,5.03,1603.0,14700.0,188.54,678.0
0.01046,1.803,678.7,13790.0,231.39,946.5
0.008,2.54,4011.0,17700.0,334.21,1305.0
0.0131,1.75,1049.0,2550.0,51.75,2982.0
0.00801,3.0,4000.0,6860.0,203.79,1905.0
0.01262,1.829,1396.7,6964.0,196.7,2308.5
0.0151,4.017,3850.0,4992.0,214.23,2124.0
0.00578,3.0,1493.0,11760.0,198.01,811.0
0.01262,2.743,2712.0,6964.0,231.67,1987.7
0.006,1.0,199.0,295.0,73.27,549.0
0.00781,3.0,3910.0,13930.0,133.91,2743.0
0.00811,5.0,3993.3,18000.0,347.15,713.0
0.0131,1.75,847.0,1500.0,45.68,2428.0
0.00394,2.08,663.0,3315.0,58.8,747.0
0.0108,1.0,2000.0,13730.0,299.62,1649.0
